HourOfYear,Price ($/MWh)
159,35.6770818187134
160,32.075952726502976
161,35.77807107750693
162,40.4712159785992
163,41.31127566050834
164,39.918435740730715
165,31.869018423989626
166,29.280121337615657
167,19.133425987380257
168,18.729021748916086
169,25.341730279162704
170,20.49562653991994
171,23.19584513891153
172,26.143338636732185
173,25.549682324663646
174,25.654731384011814
175,187.0551333261269
176,43.49380799965048
177,57.97816004981461
178,70.19945428579977
179,41.93277110136242
180,38.11434023682622
181,43.871082185861034
182,54.085162567246996
183,64.10398038341113
184,49.241761783575775
185,63.16509537104931
186,69.62994712735271
187,86.92077771003902
188,55.02745644427378
189,62.29734013658778
190,45.49484159447782
191,27.404654274441665
192,28.462523491342463
193,26.90450418381338
194,20.357495931782864
195,26.434212082934916
196,16.069851857058442
197,28.68369166526617
198,42.29278527146328
199,43.078695799952406
200,50.42831786461385
201,54.79774047174418
202,59.2512858773917
203,44.67160128108936
204,38.34044951280855
205,69.85831955575418
206,48.24773633930044
207,52.892125236469965
208,49.85024697342113
209,67.91211050181326
210,72.43853249008521
211,62.27782482202595
212,61.189088818490305
213,55.086881776297155
214,54.96593359705568
215,39.69773819283317
216,24.492427210868296
217,25.725144758905156
218,24.23240690313504
219,17.17438111601435
220,22.463470951372962
221,22.33158876843556
222,38.70591236655001
223,44.06317212846974
224,41.742330533883965
225,44.214180268240824
226,65.29298668476262
227,57.21571618103463
228,42.71063217894684
229,46.995631515366846
230,51.22711541677301
231,58.888097171410855
232,67.36929274855919
233,67.98765999971522
234,63.781292446222004
235,63.6317809920296
236,59.007991887278195
237,53.08725052356566
238,38.12545332853109
239,37.281426828747605
240,30.22706341341182
241,28.0665930165224
242,21.751678310329932
243,21.298142391157302
244,26.41275120266946
245,28.35538101018765
246,35.37503586249605
247,50.239756612843216
248,60.76077004535546
249,54.60932720863735
250,53.58206269917987
251,50.6802685083894
252,51.00072180488317
253,47.349645934766926
254,37.83105308034157
255,43.0184794395249
256,67.71266104344703
257,75.55220349419211
258,62.871893509928285
259,71.61030401499924
260,56.719700156604794
261,63.75020409521029
262,55.21743230415316
263,48.63192606813359
264,28.440121481288223
265,18.05020480303143
266,23.943090725012308
267,25.77697979633628
268,22.832071858051826
269,26.322258010518354
270,34.89186953023555
271,46.23488878305395
272,47.811685702033614
273,52.18575457455956
274,39.74396179686935
275,55.752308514003516
276,37.27113501332053
277,42.05741736279849
278,46.4988987256927
279,52.31734161147908
280,65.20637161298386
281,67.73665370708306
282,68.81730813465148
283,60.558798549251286
284,71.0709644366974
285,40.91162141721879
286,31.650384154184707
287,44.715742285570165
288,34.30257365727257
289,17.700398772544766
290,13.812419775053879
291,15.75188219984104
292,15.31311357558375
293,17.726809532032583
294,27.225639251866
295,27.9814518976741
296,34.171723484478015
297,45.94163085730898
298,41.58702929201899
299,41.878936243676065
300,39.30387567594559
301,41.41526511321106
302,22.71093128959862
303,31.75062138590116
304,44.62695081523791
305,55.54107749445674
306,49.23108198790786
307,43.55903895233121
308,46.159441852808875
309,32.058460772318526
310,32.76556941050564
311,28.006723398199703
312,15.55540475070441
313,16.528377068557553
314,15.463553186619018
315,14.598574107889823
316,15.156974938233336
317,15.36771357294708
318,17.64042474599481
319,25.944385308195223
320,29.158560404264346
321,38.32502801828939
322,39.205468299410654
323,37.52676145788144
324,29.921697175926973
325,26.352625122043694
326,29.78578771813796
327,26.24038483226669
328,33.31872741769435
329,36.70583609011755
330,43.309353455686484
331,41.98310128160637
332,42.77636020712864
333,32.196002081305515
334,27.21525782858595
335,20.692502836084604
336,22.612240631941646
337,26.032148450879763
338,20.34453484425565
339,24.475127781409547
340,22.630110498107786
341,20.053835973355337
342,28.771417357884662
343,37.56055595698723
344,49.74141110352233
345,64.15529778589986
346,70.96650866613905
347,51.23130137934855
348,45.5526507541493
349,58.140825490881305
350,55.915138404830934
351,45.748822854678075
352,62.19951389438103
353,75.81575425767328
354,61.05788388831776
355,59.61438525698063
356,69.8347543972271
357,57.42671002530289
358,44.786078273286776
359,56.74160901135849
360,29.220938423777817
361,28.490398125006823
362,22.087732959443137
363,23.113154412285915
364,16.176727656347836
365,21.727392286725742
366,36.33418023721031
367,45.012632555658215
368,53.71459120726621
369,59.03094759664683
370,65.1600420375336
371,56.56565172966859
372,44.3230221228368
373,45.62110968736735
374,50.351091202683946
375,49.6209315208711
376,73.23672323700771
377,61.455777691881764
378,52.51950950850572
379,75.29710975403793
380,72.59134884192304
381,54.21082129521558
382,42.97673477082477
383,54.89337608214655
384,24.95278475626911
385,29.07403398373976
386,25.886150696948782
387,20.717169381564204
388,22.648562426787567
389,24.270776690146764
390,46.84474561332027
391,52.17731000983616
392,55.08171586887723
393,61.6993503594766
394,55.670813418784654
395,62.384747495282895
396,51.19519366129909
397,45.148691957673094
398,47.495133500113326
399,48.683343116901476
400,57.60696678204688
401,73.04704479997567
402,63.19068575306078
403,69.71947201221609
404,68.15811897417932
405,47.68827202032599
406,53.01303195066295
407,41.75780695249915
408,31.56917818696361
409,30.155387953411264
410,26.19969532324917
411,14.6873357076696
412,26.90230086608674
413,31.55637721686053
414,25.174181184660938
415,39.06993059751238
416,47.191701447048324
417,67.77036256179235
418,53.119799456556514
419,58.30789394931937
420,56.59369404377149
421,60.366220759058656
422,54.961829722561355
423,41.47578250584908
424,56.02286032920742
425,53.191431037361795
426,66.92350138049548
427,59.23475775936771
428,63.604757156023844
429,60.822236908698265
430,49.22588952611252
431,33.18276539095896
432,37.80773342906054
433,32.88574817552596
434,27.435610556648502
435,21.062984516413046
436,19.366535077765622
437,28.34191473719595
438,32.46465509784191
439,44.07849183224604
440,55.40363065238905
441,51.933010515689226
442,56.15340622170696
443,57.69732770309234
444,34.72903997275567
445,37.6179541232854
446,51.324213800325275
447,40.35374208884905
448,47.10496386721196
449,74.75987246293217
450,73.80926015136097
451,76.81365309616959
452,64.93236092174396
453,39.768167895781325
454,36.761285743970305
455,32.363607734908754
456,29.68528200780494
457,18.845590003030516
458,14.422943304093799
459,16.67285883679075
460,16.43914580917149
461,20.450641082019875
462,25.273539102486264
463,36.06782149069369
464,43.65043218745089
465,40.218222817475926
466,41.480518010262735
467,46.14418278153164
468,27.20552470322945
469,28.359061771225296
470,31.799673541129366
471,33.81397476489017
472,51.02668458363277
473,36.67632793662995
474,57.649216137400266
475,53.83739068455067
476,42.242480202556145
477,32.90988792775108
478,27.056483862670262
479,32.7491735509687
480,22.867725309700116
481,16.28664782381678
482,14.772561031984091
483,16.13462591160452
484,18.454149857891753
485,13.518797964500422
486,25.29161727513002
487,29.600167849289203
488,41.555264893915634
489,41.48335950681806
490,35.43944922922786
491,38.63510104681624
492,30.361343847386827
493,29.89881561997732
494,30.357746940551582
495,35.03446861303843
496,28.771940088991553
497,37.46722113939776
498,43.86527713420132
499,43.17100862424496
500,41.94590390633278
501,35.557754999846935
502,28.523062212123456
503,23.531988001060487
504,18.247845472407736
505,25.95181088061609
506,19.208795873967347
507,19.912963793970057
508,24.804241403410707
509,25.71278055369487
510,28.98507919875119
511,40.0869775150606
512,47.167045206572965
513,62.15404261306831
514,54.483581077366026
515,39.69163636744453
516,48.344685061781824
517,51.132049666782784
518,47.5773373500084
519,55.28045912100879
520,76.88047249819684
521,80.70554081968876
522,83.68872057448331
523,71.17712435259176
524,58.22518261202679
525,55.036863089679
526,42.29106916030027
527,38.787801077309325
528,29.810030849647074
529,29.416076474648193
530,21.987643724865677
531,18.721432145599206
532,22.971068290253328
533,24.77370175953279
534,36.03124164446635
535,46.894070553690696
536,60.3728136649244
537,53.69961765638769
538,61.994252488147765
539,46.800890121395405
540,50.046257341910064
541,50.767554756175095
542,66.29021133629169
543,57.36652532932553
544,72.21997384363549
545,77.52284168266529
546,70.36191093116747
547,57.39188637673155
548,75.29390565330901
549,53.189780394588816
550,39.32328262144029
551,42.00693088887117
552,34.72131348376701
553,33.17464016114524
554,28.275025850003402
555,26.50631725797486
556,19.27265674379502
557,26.195632273921788
558,36.033343592977666
559,40.91307024726531
560,58.745801904055185
561,55.92660670451163
562,62.9190089239871
563,53.05776080501114
564,50.532670388459074
565,58.39730572690684
566,56.110900119256634
567,47.64892657956308
568,52.9512576382535
569,68.16590734313219
570,68.29154432183846
571,65.6345924524301
572,69.01466320292795
573,56.73590734369661
574,50.728070866744105
575,31.84322931707168
576,32.12867013078575
577,34.27414103713575
578,20.680611615058954
579,20.300031912913976
580,23.930009578177224
581,26.841547898052806
582,38.2693703281802
583,48.502310762991094
584,49.269365403807235
585,71.31944195991935
586,75.96830478796286
587,48.482310868610554
588,54.98717443812953
589,58.2692026381904
590,42.169526954862484
591,46.67924902089964
592,48.00241721236852
593,48.32350081319946
594,68.40420996761135
595,55.76310980151748
596,51.76625316162716
597,48.80825644891126
598,34.623732956308515
599,31.685635860292063
600,33.83533622737743
601,29.191891385384764
602,23.206874716414898
603,20.81612430910634
604,21.468854933550357
605,24.41307394249485
606,41.59974343129168
607,44.54038524129514
608,47.54750205738079
609,52.53450487158802
610,52.87219673563241
611,52.202267310093454
612,43.715355190220215
613,60.8300854185897
614,56.6072301311269
615,61.96152143853083
616,201.08698269313703
617,90.93473681749052
618,57.363348415944444
619,62.10513699084161
620,44.615082755622694
621,40.647070752550704
622,41.24920333328365
623,35.94118641638795
624,30.46783748929475
625,19.74439403800818
626,16.53525092764086
627,11.59005981962919
628,17.93737196708801
629,18.475000435570795
630,31.473081744789084
631,33.30217164781092
632,49.3851062451804
633,49.31785999296619
634,42.50420139571387
635,44.01695850809038
636,32.72030635968554
637,38.376964223923665
638,39.0942541872876
639,37.23067027293458
640,41.16770831225394
641,54.62953509719121
642,54.11570546299435
643,53.90012046475998
644,38.12299878724182
645,29.45097403818833
646,30.99399193975303
647,33.366816409276346
648,24.331785712695645
649,17.6203667201015
650,12.072260188119982
651,12.399157122067008
652,12.242373507973562
653,18.51855358369719
654,26.721959288668113
655,28.440207013561235
656,27.2890351862827
657,43.0263953157444
658,44.090203905904865
659,38.50612799181607
660,24.229085724318097
661,33.16153678019952
662,29.19696826554946
663,28.935284794504952
664,32.28255439194516
665,32.45760417516592
666,41.75446719560331
667,48.4327819002872
668,37.5182753438755
669,37.00643261249394
670,32.026417238670284
671,25.255046605021448
672,20.436583508315326
673,23.795222732791977
674,21.345312114882514
675,23.17874303503683
676,19.005458565551887
677,25.962360902310444
678,29.16841133330178
679,39.863587949166934
680,40.87288971608525
681,51.25345776654815
682,64.37210015670794
683,57.184219069872796
684,58.66230394504012
685,61.041946084207005
686,43.21675712826408
687,57.988945254566715
688,63.47826488251242
689,81.48229049740337
690,82.18534564969309
691,167.77111022712555
692,62.665625503914946
693,36.157763954854694
694,29.269584815717316
695,35.53284903711258
696,29.697131286356296
697,25.666472460721188
698,23.117047796801817
699,23.2223891970668
700,24.692481140626356
701,22.388093710391594
702,34.682835595262745
703,40.79535926794338
704,50.288619022679185
705,65.30805285049581
706,68.44326705023295
707,49.87072060558956
708,43.715806573222565
709,52.93616729621475
710,41.5012963400361
711,58.962462635049626
712,42.61418004410561
713,61.636553466104544
714,59.03706827005873
715,68.08172224469178
716,55.91434739781404
717,50.791242548708404
718,40.80889039981665
719,37.57740016730091
720,31.89238570919122
721,30.095064271795266
722,24.871235533220457
723,22.7249965072046
724,22.401763910270603
725,34.10310372572243
726,24.218866447314863
727,48.61939085252283
728,44.80884745401583
729,52.31969335823473
730,66.28422791182408
731,40.56154079728281
732,40.74456945389199
733,51.401138507315075
734,51.867614070539986
735,51.36513174071927
736,46.89062192577729
737,76.3151826657738
738,83.01875231209154
739,65.40637825420211
740,62.495549358625354
741,58.819224023662635
742,40.19984938037314
743,49.96847976335018
744,26.60934045629039
745,29.55227484994341
746,22.089035375577833
747,13.030889492599314
748,17.270118717937994
749,26.363767352784855
750,29.126639820642108
751,44.755120165667805
752,54.95912424858425
753,53.596157136218245
754,56.67496031439898
755,63.805319547499266
756,65.77686073102026
757,62.80396191103567
758,44.76841665595741
759,49.72669801585916
760,55.98038219115859
761,66.00947008217877
762,88.85140150224203
763,53.964234961264715
764,54.6017736657859
765,41.71356029925114
766,37.82833604546887
767,29.230011948225386
768,74.07406733614754
769,23.553243124589237
770,28.151895918992278
771,18.240286798043357
772,19.5042489142313
773,27.70311694737624
774,43.80524708164451
775,45.74689788159778
776,50.41243850595
777,66.44022798209285
778,58.6368336479214
779,60.2097638575158
780,31.781181940232486
781,40.12493497655682
782,49.89183774792518
783,60.35741965335387
784,63.25526087313414
785,84.17310286069772
786,81.69891908483035
787,71.66286634475263
788,53.98590241496853
789,40.734624271924446
790,48.15706563727785
791,42.83353424499553
792,28.561945838160174
793,26.770223233483947
794,18.470463036783055
795,18.05454476028106
796,14.90357573862941
797,20.21658811486653
798,27.492778127357372
799,28.540092710377564
800,35.954297986033055
801,33.67243570559398
802,40.533609135747085
803,33.77121759828531
804,39.90187459331374
805,28.334206746051333
806,39.60728853910701
807,35.49282487851451
808,33.49471366126135
809,48.15112132384293
810,55.51161547250279
811,48.96474638944878
812,48.336325606149785
813,47.13884523538162
814,41.40209152933282
815,36.34801905268146
816,21.199649735929885
817,16.76030982117692
818,12.894497633165123
819,15.061493106429939
820,11.00307965483158
821,19.82196243851558
822,26.069758595105064
823,22.35282395394455
824,32.810565975201385
825,35.55932868204714
826,37.931483808539795
827,30.70566918634574
828,31.70512563455661
829,26.23766568466983
830,113.30315387038401
831,39.86694044201291
832,34.48176407366356
833,35.131943018566325
834,43.01748142614096
835,46.404656489287
836,33.40956670655975
837,32.536251666250955
838,27.794466393875712
839,22.63054825068051
840,18.90793074266861
841,27.945328738602115
842,16.5142587777618
843,19.4585060306962
844,23.13072707698649
845,32.38481686202781
846,38.86751197377865
847,43.84919536944594
848,52.20106915138751
849,48.772357350568114
850,52.1030311101367
851,55.60185191182435
852,55.35103823800079
853,42.249564912119965
854,52.6362188651829
855,29.254386373653706
856,60.03482668454902
857,66.61915540672972
858,63.02326180324866
859,38.788273768414285
860,72.59573122835685
861,60.51419632750937
862,40.298209483571405
863,33.8780634481276
864,33.640493888650795
865,29.571691923314106
866,24.805227401122075
867,21.191911140723004
868,20.017237426755987
869,27.92590738837436
870,34.27103384788676
871,60.733926646251206
872,68.97654141112359
873,52.39132261989018
874,58.82256821099669
875,45.633849969111566
876,42.89674302555697
877,54.88031503461446
878,36.70473522791347
879,50.522820225833335
880,59.83306933830819
881,63.317066322817944
882,86.85369062107841
883,80.18422514374576
884,69.2896300510643
885,50.19507179094521
886,42.75154383454608
887,29.71851541326706
888,33.08740631657359
889,30.902575137919083
890,25.110533717517725
891,21.47190403949768
892,21.444053655914647
893,25.528925372980076
894,35.59984292582362
895,34.591521607016695
896,45.597608311158595
897,50.28968243729311
898,54.858913094811086
899,49.01510064624047
900,50.576475727654255
901,50.10528125533536
902,47.769065537233715
903,60.47654904905092
904,57.60696557893863
905,54.137367739367065
906,62.12844097948846
907,76.16669830930105
908,67.19736784387882
909,43.04225008981642
910,47.39771268507601
911,35.15948495421211
912,18.711719544893572
913,16.995824988394656
914,19.502916577726356
915,19.52642715394807
916,26.9236976212697
917,29.336351269680918
918,26.395364003237418
919,42.53262818631448
920,50.90774181224847
921,37.08934756601434
922,62.28690423107243
923,38.60782730924604
924,35.643609371888054
925,54.2345819316671
926,47.35635780497
927,51.693058247771575
928,27.246429732572444
929,36.57033773483999
930,87.10290496962544
931,75.12610039255469
932,65.50941555585521
933,58.52170125025326
934,40.050774201338335
935,32.69838933633025
936,33.30159946815826
937,33.18245175082725
938,22.682440246659127
939,26.551200231960017
940,22.182827550240876
941,26.50597666096522
942,38.90686135182372
943,54.56165406799217
944,52.29953651784887
945,51.73032837114717
946,47.59987160194897
947,46.875290772290256
948,42.19356018704913
949,46.13690367566582
950,46.53128859225604
951,54.13688095728087
952,50.80932865301999
953,54.49632706650985
954,69.28131426423438
955,71.64083849204341
956,71.21010392860673
957,58.606192596646714
958,44.551950110762974
959,38.04792599911665
960,28.615945751197625
961,12.889247714234319
962,19.78331436360192
963,15.857005237371245
964,16.345503490961125
965,17.372646248832837
966,25.709502517188657
967,21.145266416819403
968,41.6071980568986
969,39.227505362751614
970,33.824367638826786
971,44.016823145746386
972,41.038582174788694
973,35.55528293622862
974,35.431400815977184
975,28.250646018506714
976,49.88849736859068
977,45.748410672527314
978,61.6060102596344
979,52.95956770147124
980,45.90362766281512
981,33.02706036163541
982,32.22552532031848
983,24.8886120166388
984,26.29967055553059
985,19.207402764138692
986,14.93430590148475
987,9.121716028925494
988,15.663540760307281
989,17.913299419789556
990,19.365199433975327
991,24.164518601567238
992,38.373896937109635
993,38.35141634762204
994,32.31823307731996
995,29.52098879122074
996,33.18950812403981
997,28.947333736108188
998,30.811700578927482
999,31.13674489706693
1000,42.94275077832801
1001,40.12694498598396
1002,45.45068649537039
1003,51.45882210713883
1004,47.753959238884896
1005,30.63990817116328
1006,23.99818466432106
1007,21.609616845993415
1008,13.155114088628514
1009,29.795965050183188
1010,23.131084708793605
1011,20.450649821224978
1012,20.153345673637222
1013,22.262546520121795
1014,35.05898017857724
1015,34.31674379803879
1016,51.717585064455925
1017,73.65444058160352
1018,83.86015859700287
1019,58.84814894097225
1020,46.548707909354434
1021,38.58695683696774
1022,51.16232941036365
1023,54.89559455645878
1024,61.84975736660518
1025,77.57287499967282
1026,72.5124015119898
1027,72.15441987537085
1028,60.90972651173036
1029,40.476039569263946
1030,46.939765356835025
1031,51.69785092487116
1032,27.823250969189246
1033,25.50895232799805
1034,28.447044784706293
1035,24.27852000793305
1036,15.81525026000162
1037,21.164649895263114
1038,36.53551971423487
1039,39.838081031558865
1040,57.69214697319362
1041,56.39554305321157
1042,58.48874650242442
1043,47.047316667627356
1044,45.10109402091421
1045,42.100986423224
1046,175.82669621525693
1047,58.83026380472084
1048,64.7964149989635
1049,73.12214719079859
1050,77.54395789961978
1051,68.1275448616691
1052,59.94692076054054
1053,42.960693640401935
1054,47.21328628260037
1055,38.48481719757783
1056,32.96458010216405
1057,27.669678149542634
1058,14.091688842102817
1059,25.9567438955221
1060,18.852491383747108
1061,21.20281179047039
1062,31.449261120026115
1063,44.66863891659177
1064,47.65826862927852
1065,51.3827850730263
1066,47.90159038418841
1067,45.80340369367259
1068,46.12454499854226
1069,56.76061842262394
1070,159.61643445775252
1071,66.3459841818301
1072,44.17637904826616
1073,80.85398967392862
1074,55.5801564294585
1075,68.23640333737293
1076,156.60832860886043
1077,41.527299567084775
1078,52.356779554117
1079,40.48537851254027
1080,30.265913169058557
1081,25.674697456601695
1082,21.761010406007983
1083,25.89814138686452
1084,21.741221907626134
1085,27.22223285610159
1086,35.657294024430435
1087,42.93474674509227
1088,51.188709319533984
1089,57.035223633009075
1090,69.14939662919947
1091,63.52336354905565
1092,58.52765294839133
1093,39.42676003529528
1094,52.9513030963962
1095,47.13122831745333
1096,55.15659673679708
1097,73.55818729549827
1098,71.87587489392364
1099,83.6657521873544
1100,58.63843155110047
1101,64.99038147450045
1102,46.12942133314783
1103,46.099571200135784
1104,35.05335246901246
1105,25.29731864315743
1106,24.134920136904093
1107,20.522326561448185
1108,30.057634223840026
1109,29.385399716031884
1110,52.36945532621425
1111,37.91079369110714
1112,43.42713013088013
1113,57.57170080529835
1114,59.34960234583773
1115,46.28342903171918
1116,61.83474425590692
1117,49.356430842269894
1118,33.34016373351844
1119,47.99682779119051
1120,57.66435664319542
1121,75.2909317755589
1122,66.72546101022942
1123,62.91747723938334
1124,55.840461710569585
1125,45.03090579622067
1126,43.5436981121994
1127,48.369709842177194
1128,27.255852476048798
1129,19.955851761396566
1130,17.82258316763781
1131,18.465738846703477
1132,17.331798362529515
1133,22.806451525162977
1134,21.246374359767625
1135,32.29094877956173
1136,34.12512840509904
1137,26.66455936105908
1138,48.75627904925937
1139,30.46309192765777
1140,28.504810446789854
1141,36.66107339671556
1142,30.579199035956567
1143,37.52870707893373
1144,44.44599196928763
1145,54.62218541470707
1146,60.75257906040571
1147,52.313573938796644
1148,42.91413078397824
1149,35.48889424441406
1150,22.255145888289086
1151,29.1026364405371
1152,25.35740973292452
1153,14.149906221112063
1154,13.138551569048166
1155,16.386840403730517
1156,13.107412086077082
1157,16.710083462581565
1158,25.673692691899067
1159,30.831964949263234
1160,28.200381718795008
1161,33.65281925900404
1162,30.32376158643144
1163,29.441121703587257
1164,39.09342305095566
1165,31.801056743462304
1166,30.743937000466705
1167,41.29795324907303
1168,38.42379244564228
1169,31.920128676116462
1170,43.41550671014148
1171,42.36803454305142
1172,40.748272979321406
1173,34.97163596219195
1174,25.374839829561605
1175,21.3389624232229
1176,18.97361838446055
1177,36.89036756957584
1178,23.162588613059263
1179,21.655635633539713
1180,25.30865222049958
1181,27.733198802848495
1182,23.747755725595685
1183,48.721634609802905
1184,61.76716487512753
1185,48.07125428068228
1186,59.30733605576473
1187,52.32479007103992
1188,52.1818292968367
1189,50.16073507851965
1190,49.305060585652384
1191,50.36752243833956
1192,50.16312382783094
1193,85.46760867311657
1194,69.70617305465251
1195,58.49602384509678
1196,62.1658082753239
1197,50.09514732215512
1198,48.89099656051764
1199,50.25924908238068
1200,26.71251787526602
1201,21.455265138266945
1202,24.524728637286195
1203,25.320088034011206
1204,22.11960427189228
1205,23.93993543357199
1206,31.89181225781251
1207,55.25291915182758
1208,44.725165894038504
1209,50.78786683891462
1210,58.00339656692905
1211,36.04877478673587
1212,41.29652388311703
1213,48.36202363019688
1214,35.49506445914156
1215,50.954637473612806
1216,138.27943142489318
1217,59.850757566687555
1218,62.53805536389606
1219,78.92417066337981
1220,49.96387927767782
1221,58.605701460824825
1222,47.709528391099944
1223,37.49627763300831
1224,30.21415683443171
1225,31.92433130386092
1226,24.131951268145208
1227,21.441023234109878
1228,23.00677378881019
1229,21.92850328511747
1230,39.44194488386664
1231,45.60214377171079
1232,54.712234756404015
1233,61.351894856646936
1234,48.33155570350566
1235,47.73110696472626
1236,66.31799499101446
1237,56.17547159794982
1238,37.25556504314033
1239,55.730993142597384
1240,57.89615951139385
1241,63.72819270988592
1242,70.09859108156091
1243,66.23472520248231
1244,70.90987134730987
1245,52.26879094905561
1246,57.41389142338174
1247,40.910195345774405
1248,21.617166979832678
1249,27.71599184131955
1250,17.904757315050066
1251,22.974726019563782
1252,24.470273480681495
1253,26.590663626205757
1254,32.416509287251145
1255,47.174172780412306
1256,37.04687431898065
1257,52.646963965252574
1258,58.738051998925165
1259,57.194287818790855
1260,44.359641432921585
1261,58.22747916548318
1262,51.43863443504196
1263,51.04584542461686
1264,56.44394196250644
1265,50.47787475162849
1266,68.0358900482087
1267,54.573858796545785
1268,64.74888488577297
1269,62.14576552043006
1270,42.744612521820095
1271,49.20002403926863
1272,37.41385609121086
1273,18.329992799408828
1274,21.163794026427073
1275,16.015536623873242
1276,20.48190415157737
1277,26.59691119213952
1278,36.33087840951898
1279,42.03660489551144
1280,51.43404368141774
1281,64.13905178791643
1282,53.00213676233109
1283,45.26019907900695
1284,44.19902317135419
1285,49.109648013754416
1286,40.6477933865899
1287,47.16618034569043
1288,72.76543161843705
1289,59.42421215533082
1290,69.8917612902436
1291,56.33458337399995
1292,74.51404435176377
1293,53.07943667692915
1294,41.648037493103296
1295,41.35762336760404
1296,25.19533517418599
1297,17.08355313646717
1298,15.714507653408862
1299,15.44396042911334
1300,19.90345894982519
1301,21.5338656644398
1302,31.696171938779287
1303,36.33876001615339
1304,41.99031662244779
1305,43.02002863596879
1306,35.644029356944415
1307,35.910637456431765
1308,45.24439884757864
1309,39.77147263715299
1310,30.755707560102312
1311,45.056367588898524
1312,44.942805977060324
1313,50.871902866600045
1314,49.40608927375204
1315,62.685588337854824
1316,51.41052784406238
1317,37.23358990738982
1318,40.9461625379988
1319,34.14653896375249
1320,24.261307338510342
1321,18.190272205077047
1322,12.740799097359227
1323,15.590577236718428
1324,15.351956605472331
1325,13.66942652525219
1326,24.66402268074652
1327,22.669690008185235
1328,29.360610168219253
1329,22.3190276595838
1330,39.356643743051215
1331,35.59431845943919
1332,29.042204259408972
1333,27.75980641557559
1334,35.256714285832714
1335,39.47680179480219
1336,36.24254782587747
1337,48.1240568106014
1338,50.684808456597736
1339,42.717320189611485
1340,34.462460699774894
1341,32.19511558403993
1342,31.738719178336773
1343,25.138080650111785
1344,14.93088607111771
1345,29.44007019958938
1346,22.88725653443241
1347,22.73109564327434
1348,24.619190037115107
1349,26.495363415907555
1350,35.5088608196299
1351,39.7732379429341
1352,50.097317276485974
1353,47.10082957212978
1354,78.12040672050972
1355,48.34025613552489
1356,49.54601143161074
1357,39.64699087354718
1358,48.585820307211876
1359,60.09244279575845
1360,42.26771639037227
1361,79.6392731057794
