Timestamp,energy_price_PJM,p_Reg_PJM,loc_Reg_PJM,p_Syn_PJM,deploy_factor_Syn_PJM,loc_Syn_PJM,p_Rse_PJM,deploy_factor_Rse_PJM,loc_Rse_PJM,p_TMR_PJM,deploy_factor_TMR_PJM,loc_TMR_PJM
2023-01-02 19:00:00,50.721905335617656,13.374022813180614,0.0,12.8398146015702,0.0,0.0,7.265021799175561,0.0,1.0902494060477241,19.765111948190327,0.0,0.0
2023-01-02 20:00:00,30.823540503539164,5.483810687215166,0.0,19.27226287910409,0.0,0.0,6.6442821551878755,0.0,0.0,8.56762666492399,0.0,0.0
2023-01-02 21:00:00,37.32041207140323,1.001878792073736,0.0,6.978033753341092,0.0,0.0,12.175851573655812,0.0,0.0,16.815109189352572,0.0,0.0
2023-01-02 22:00:00,43.74317785714616,23.439400415339847,0.0,17.992770839713337,0.0,0.0,5.654872659151575,0.0,0.0,7.394211288260968,0.3819753755886471,0.0
2023-01-02 23:00:00,37.528289388271304,14.150714594851877,0.0,4.314860997644116,0.29627584966182896,0.0,4.054127647380018,0.0,0.0,20.194588976087907,0.0,0.0
2023-01-03 00:00:00,59.31531436801386,28.02982860207022,0.0,26.663356765770523,0.0,0.0,14.320548419888427,0.0,0.0,12.562633764883044,0.0,0.0
2023-01-03 01:00:00,54.3377408444096,17.02888948118369,0.0,15.445790940617439,0.0,0.0,18.973539071613104,0.23980731015916013,0.0,4.355288070827884,0.0,0.0
2023-01-03 02:00:00,56.656248615179834,5.943638842046889,0.0,15.626924389147288,0.0,0.0,13.673289538415137,0.0,0.0,24.67864544886123,0.0,0.0
2023-01-03 03:00:00,65.32115662542584,12.30808110894792,0.0,33.62229992829737,0.0,0.0,35.33984744485224,0.0,0.0,25.006897671749467,0.0,0.0
2023-01-03 04:00:00,68.06676046906777,7.82678714136231,0.0,30.438303434579968,0.0,0.0,23.494010009677538,0.0,0.0,20.575225002498396,0.0,0.0
2023-01-03 05:00:00,78.93189905787213,21.683671603591502,0.0,34.179930536465456,0.0,0.0,14.835742369316172,0.0,0.0,21.20806841857747,0.0,1.024776906850616
2023-01-03 06:00:00,73.66664504311383,26.841688082047842,0.0,15.316651160765739,0.0,0.0,5.246207530245416,0.0,0.0,18.37057314336343,0.0,0.0
2023-01-03 07:00:00,60.241479452070365,23.989573254242288,0.0,7.446053006364483,0.0,0.0,9.001151146239659,0.0,0.0,12.928006516614595,0.0,0.0
2023-01-03 08:00:00,60.85394346332336,10.007709340827644,0.0,13.226049221513033,0.0,0.0,5.489498034802199,0.0,0.0,19.949213217628206,0.0,0.0
2023-01-03 09:00:00,55.937408934551485,25.321752236835326,0.0,20.800141511329006,0.0,0.7341545131631794,26.15912021818665,0.0,0.0,17.383496282122795,0.0,0.8931574949513149
2023-01-03 10:00:00,59.744536054117305,13.667968804956391,0.0,20.412566207676264,0.0,0.0,28.01863796389175,0.0,0.0,17.76625638719639,0.0,0.0
2023-01-03 11:00:00,72.14592326330157,15.29633973881272,0.0,31.69160347062609,0.3152203336019209,0.0,13.61729610379718,0.0,0.0,16.990425990083935,0.0,0.0
2023-01-03 12:00:00,80.41054450896848,36.47175317212911,0.0,27.13035150930635,0.0,0.0,32.37531875827423,0.0,0.0,19.49746586864658,0.0,0.0
2023-01-03 13:00:00,41.63696293627893,7.479583275343651,0.0,16.633604613910453,0.0,0.0,13.824960569710946,0.0,0.0,16.59160599456556,0.0,0.0
2023-01-03 14:00:00,52.456072729512,10.436626771396192,0.0,8.31582187007273,0.0,0.0,15.07111531902298,0.0,0.0,14.84568818573118,0.0,0.0
2023-01-03 15:00:00,56.40513035709469,0.0,0.0,19.5900605475326,0.0,0.0,19.016138868269586,0.0,0.0,6.301878783659057,0.0,0.0
2023-01-03 16:00:00,53.080341272225525,6.439570470081165,0.0,2.9198317451975164,0.0,0.0,25.922675242076995,0.0,0.0,23.418988399438977,0.0,0.0
2023-01-03 17:00:00,23.49323948292959,5.770585372249826,0.0,10.68666786375464,0.0,0.0,10.137382228282213,0.0,0.0,11.64163089852921,0.0,0.0
2023-01-03 18:00:00,36.0474066650084,11.799498234209835,0.0,12.470581985787007,0.0,0.0,25.919224568446275,0.0,0.0,17.63456935640772,0.0,0.0
2023-01-03 19:00:00,47.168693682699086,8.773111232989809,0.0,15.522516353790639,0.0,0.0,25.793303044439725,0.0,0.0,9.98164632378842,0.0,0.0
2023-01-03 20:00:00,34.148487037372526,9.867316117093083,0.0,15.410827363815228,0.0,0.0,6.676224991151846,0.0,0.0,15.02311146440524,0.0,0.0
2023-01-03 21:00:00,54.22675938645415,16.82211723023264,0.0,21.50845061353572,0.0,0.0,11.179931298012642,0.49442864985586704,0.0,16.304956179512935,0.0,0.0
2023-01-03 22:00:00,57.99328214325435,14.35710693830677,0.0,21.418762756856392,0.18469400502836936,0.0,4.5631404934776665,0.0,0.0,15.46905101301526,0.0,0.0
2023-01-03 23:00:00,35.61327754137376,14.471435891479354,0.0,7.470825352484644,0.0,0.0,10.462996232752797,0.0,0.0,14.650350793204236,0.0,0.0
2023-01-04 00:00:00,61.30198556828226,24.608361165733655,0.0,15.115027216046728,0.0,0.0,25.89847782651197,0.0,0.0,12.972748503330381,0.0,0.0
2023-01-04 01:00:00,49.83869524734562,8.265393762057249,0.0,6.663219494795904,0.0,0.0,11.11486727149828,0.0,0.6143694437408775,18.906889744063246,0.0,0.0
2023-01-04 02:00:00,67.1036702276998,24.269630301217482,0.0,30.32214932665796,0.0,0.0,30.109407219137733,0.0,0.0,23.864328454741432,0.0,0.0
2023-01-04 03:00:00,57.820998868809355,18.189130333633326,0.0,27.16783477597643,0.0,0.0,27.02768677612864,0.0,0.0,22.270531292909446,0.0,0.0
2023-01-04 04:00:00,61.48281993718767,9.15057130756638,0.0,2.2115179330217307,0.0,0.0,25.795479345768896,0.0,0.0,29.86726559504106,0.0,0.0
2023-01-04 05:00:00,67.53072435141539,34.30967768612129,0.0,35.933621783219216,0.0,0.0,30.243392610238224,0.0,0.0,11.110751472330923,0.0,0.0
2023-01-04 06:00:00,73.30967105768129,36.82239157201312,0.0,11.861412058198116,0.0,0.0,14.294049698870033,0.0,0.0,25.495573247613297,0.0,0.0
2023-01-04 07:00:00,52.470966710364294,24.804259620341448,0.0,3.7280867633157504,0.0,0.0,15.724345975341773,0.0,0.0,15.132009651803054,0.0,0.0
2023-01-04 08:00:00,53.26413559204116,11.820677049740677,0.0,21.045717221870497,0.0,1.9404593302474535,25.77790513118749,0.0,0.0,22.551199685199276,0.0,0.0
2023-01-04 09:00:00,68.25327011456432,18.898794230245585,0.0,31.76648132848199,0.0,1.029998361650537,13.850758462661403,0.0,0.2393802397208867,8.505151796755134,0.0,0.0
2023-01-04 10:00:00,53.15847684817206,11.771460582316005,0.0,20.383129476870593,0.0,0.0,16.763209046426365,0.0,0.0,4.74932668881911,0.0,0.0
2023-01-04 11:00:00,70.36497560207357,27.441521216599618,0.0,29.635538383729532,0.0,0.0,24.33602529760684,0.0,0.0,15.481097578798426,0.0,0.0
2023-01-04 12:00:00,58.44099451048296,10.378056607878197,0.0,9.933764274272356,0.0,0.0,22.247793728649913,0.0,0.0,20.443549661160443,0.0,0.5533295181843007
2023-01-04 13:00:00,40.03746130769835,13.995405375791222,0.0,4.414568113216756,0.0,0.0,20.41315516666285,0.3519585457958318,0.0,7.972040985700433,0.0,0.0
2023-01-04 14:00:00,37.65492614057198,17.679271447364872,0.0,18.416203110282396,0.0,0.0,9.196238852863484,0.0,0.0,7.976269832611179,0.15577736724277877,0.0
2023-01-04 15:00:00,39.275444883121075,10.65614299560275,0.0,16.64905730560827,0.0,0.0,5.6440952911920785,0.0,0.0,16.483464677298798,0.0,0.0
2023-01-04 16:00:00,51.283324189170166,26.21217464903652,0.0,16.663879979664966,0.0,0.0,13.834536491728372,0.0,0.0,22.02913892656795,0.0,0.0
2023-01-04 17:00:00,49.442717409485525,22.993796344199794,0.0,3.695209280810762,0.0,0.0,15.716240579831513,0.0,0.0,7.98819366179738,0.0,0.0
2023-01-04 18:00:00,47.242912286651546,25.10512541247862,0.0,1.3101223520341305,0.0,0.0,7.376031389444446,0.0,0.0,7.081404012402125,0.0,0.0
2023-01-04 19:00:00,32.45085569706468,10.689400778536303,0.0,12.910490310969902,0.0,0.0,8.826008869744193,0.0,0.0,10.744601465818784,0.0,0.0
2023-01-04 20:00:00,34.553426322063274,5.939426394565231,0.0,3.977931594601701,0.0,0.0,9.166844763140684,0.0,0.0,14.163294692766488,0.0,0.0
2023-01-04 21:00:00,43.51710677263251,14.141183572898427,0.0,13.534832082472894,0.0,0.0,11.10288843776421,0.0,0.0,22.414158892842664,0.0,0.0
2023-01-04 22:00:00,32.29252423391353,11.95505689031558,0.0,9.863388974255946,0.0,0.0,14.151034029700742,0.0,0.0,15.268518525040335,0.0,0.0
2023-01-04 23:00:00,54.60725616233714,17.731496744972603,0.0,7.472973851052575,0.0,0.0,22.862375388862556,0.0,0.0,14.0593064509453,0.0,0.0
2023-01-05 00:00:00,45.70498386642568,10.290013881201302,0.0,8.330847545888638,0.0,0.0,6.628404641339748,0.18177719554816302,0.0,11.762396568336479,0.0,0.0
2023-01-05 01:00:00,60.291638338081086,12.750199911766527,0.0,24.462466946361438,0.0,0.0,16.487218846634363,0.4278492621548712,0.0,17.432970592187708,0.0,0.0
2023-01-05 02:00:00,53.767119996243274,14.533287314365099,0.0,25.127909686047445,0.0,0.0,25.50016898304204,0.0,0.0,6.080924814695802,0.0,0.0
2023-01-05 03:00:00,58.96137232619349,7.093322223327293,0.0,23.656124283114657,0.0,0.0,17.8248954640094,0.0,0.0,14.546614356922186,0.0,0.0
2023-01-05 04:00:00,47.35345420262757,12.27047192828128,0.0,22.01978880331485,0.0,0.0,14.904556181870339,0.0,0.0,16.5925360123521,0.0,0.0
2023-01-05 05:00:00,74.58242226189333,27.997294970578473,0.0,28.512078382408124,0.0,0.0,14.082653587386643,0.0,0.0,34.538083295297916,0.0,0.0
2023-01-05 06:00:00,65.34010526682117,26.609771629355404,0.0,6.480196279548235,0.0,0.3169531969629368,2.9613145334751874,0.0,0.0,22.18213495506231,0.0,0.0
2023-01-05 07:00:00,40.146279785368925,15.234307259130572,0.0,9.401041370059144,0.0,0.0,19.546209714214232,0.3211230343013369,0.0,12.123920265568398,0.0,0.0
2023-01-05 08:00:00,63.00491127229868,29.536026012363045,0.0,9.565135335566293,0.0,0.0,32.688151306746654,0.0,0.0,25.94077700349838,0.0,0.0
2023-01-05 09:00:00,54.81714504584439,7.41936212758981,0.0,30.218572689477405,0.0,0.6390379034733917,15.27254763807924,0.0,0.6633001482952888,22.259618731600153,0.0,0.0
2023-01-05 10:00:00,60.18077736548813,16.563990859266035,0.0,4.252397758169351,0.0,0.0,0.0,0.0,0.0,7.900978920196823,0.0,0.0
2023-01-05 11:00:00,41.370439956660896,3.149566935934404,0.0,15.6617312078549,0.0,0.0,8.295807337481472,0.0,0.0,22.13194400992507,0.0,0.0
2023-01-05 12:00:00,31.53274720907545,4.360051988867272,0.0,10.969557393717015,0.0,1.15253832731743,8.708264599926828,0.0,0.0,6.1844551174098745,0.0,0.0
2023-01-05 13:00:00,49.559263252784575,21.803781156940495,0.0,14.69570922240028,0.0,0.6589192269415022,9.321875636473381,0.0,0.0,25.75963697089753,0.0,0.0
2023-01-05 14:00:00,28.741869436535517,13.94599571455302,1.3822296882389113,10.508154406563762,0.0,0.0,12.620162926846481,0.0,0.0,12.977359282494309,0.0,0.0
2023-01-05 15:00:00,34.72093639130284,14.295243274139292,0.0,17.824929575949355,0.0,0.0,11.754098290644595,0.0,0.0,6.766173664901653,0.0,0.0
2023-01-05 16:00:00,53.34730341683037,18.34477958039619,0.0,27.990947835695312,0.0,0.0,8.892539602488338,0.37803654983706886,0.0,26.349522262882758,0.0,0.0
2023-01-05 17:00:00,25.63007951352582,0.0,1.2076825955072443,5.851399406535738,0.0,0.0,6.9767265874076605,0.0,0.0,4.5742228398173435,0.0,0.0
2023-01-05 18:00:00,44.21118636306775,6.204945369811023,0.0,17.028757319245948,0.0,0.0,17.191172263791266,0.04061609783169808,0.0,21.838052810110273,0.0,0.0
2023-01-05 19:00:00,41.060816653865885,11.6050109167628,0.0,8.764984172275028,0.0,0.0,15.626618518114471,0.0,0.0,15.212708641467824,0.0,0.0
2023-01-05 20:00:00,41.219630992422836,10.858078282575345,0.0,13.100141669377011,0.0,0.0,11.536657293156058,0.0,0.0,9.047665141421044,0.0,0.0
2023-01-05 21:00:00,37.64653000813936,5.110609189498981,0.0,19.271292748752074,0.0,0.0,17.281825099618388,0.0,0.0,15.705525028127024,0.0,0.6205807804901057
2023-01-05 22:00:00,31.934174998503693,5.392550769775151,0.0,7.579987553748973,0.0,0.0,13.563498356332376,0.0,0.0,12.294992553228237,0.0,0.0
2023-01-05 23:00:00,33.310773448149234,9.808655343166032,0.0,16.553796094142555,0.0,0.0,11.224156375179085,0.0,0.0,9.720087928850125,0.0,0.2443940305749524
2023-01-06 00:00:00,61.72369992229649,30.328613797649574,0.0,18.401576128871582,0.29894138707269974,0.0,11.628743235157947,0.0,0.0,5.854497822093262,0.0,0.0
2023-01-06 01:00:00,37.677486526526536,4.980467786001858,0.0,5.114315010024733,0.0,0.0,11.545614248475891,0.0,0.0,8.099387607070714,0.0,0.0
2023-01-06 02:00:00,82.62422309451422,20.487552554691604,0.0,11.609555602172282,0.0,0.0,34.37731982100788,0.0,0.0,19.463897779246466,0.0,0.0
2023-01-06 03:00:00,48.95478952398058,15.86939234608381,0.0,22.737042505862412,0.0,0.0,22.357308868877443,0.0,0.0,7.364787251848131,0.0,0.0
2023-01-06 04:00:00,64.61324073076231,24.383704534403826,0.0,10.84595491901047,0.0,0.0,17.456886091628565,0.0,0.0,10.511128867090164,0.0,0.0
2023-01-06 05:00:00,73.72396784540435,27.751572329034083,0.0,19.401987523826335,0.4319169721845347,0.0,30.842513170980094,0.0,0.0,10.155385473874176,0.0,0.0
2023-01-06 06:00:00,51.11074770649777,15.292450723204588,0.0,11.97858775959112,0.0,0.0,2.5376936306232434,0.0,0.0,9.30693540157786,0.0,0.0
2023-01-06 07:00:00,52.4036145248157,20.533275031232414,0.0,27.382771644582913,0.0,0.0,21.652669359717503,0.0,0.0,23.75651654162874,0.0,0.0
2023-01-06 08:00:00,51.53650833524055,15.26114438663113,0.0,16.12750490053852,0.0,0.0,6.127505347192848,0.0,0.0,20.89981319986766,0.0,0.0
2023-01-06 09:00:00,71.75685255429484,34.672172992126306,0.0,15.094745374012295,0.0,0.0,31.376728497173183,0.0,0.5998901622300585,14.932267050680215,0.14140866283429196,0.0
2023-01-06 10:00:00,50.81616754990551,10.249963231788778,0.0,23.580365083420435,0.0,0.0,11.514529690767535,0.0,0.0,17.93004780683729,0.0,0.0
2023-01-06 11:00:00,56.70538178033722,3.4801036206702722,1.155226069922504,19.162446585439085,0.0,0.0,12.279524564377006,0.23817943751425555,0.0,20.816734914192082,0.0,0.0
2023-01-06 12:00:00,50.98418401848476,17.00451780318775,0.0,21.980121600582827,0.0,0.0,15.29442751503045,0.0,0.0,25.117016099377857,0.0,0.7231089924429474
2023-01-06 13:00:00,55.114040195972045,6.298141369270402,0.0,31.15588086693689,0.0,0.0,14.43381820427856,0.0,1.1014426118146008,12.88800366936158,0.4398150048954912,0.0
2023-01-06 14:00:00,39.49774917578849,11.381239861503605,0.0,7.363208243067289,0.0,0.0,16.49083488501566,0.0,0.0,8.878407288981585,0.0,0.0
2023-01-06 15:00:00,15.708662169259075,2.6686920526967173,0.0,8.400541748341324,0.0,0.0,4.857971817399594,0.0,0.0,5.018958068370375,0.0,0.0
2023-01-06 16:00:00,35.24447310314583,5.743888529572646,0.0,10.786445534641395,0.0,0.0,16.151823053875983,0.0,0.0,7.133053424915441,0.0,0.6529086960118143
2023-01-06 17:00:00,28.123188562724696,7.267962507381823,0.0,14.730181092500255,0.0,0.0,10.373135949544423,0.0,0.0,13.70150046899693,0.4347764751811988,0.0
2023-01-06 18:00:00,30.82909125464807,15.195052890452848,0.0,14.031478963256962,0.0,0.0,14.521261917972566,0.0,0.0,11.076304231424352,0.0,0.0
2023-01-06 19:00:00,25.291832624721977,7.156938811274912,0.0,17.745728732672763,0.0,0.0,9.462874649226151,0.0,0.0,0.0,0.0,0.15593431419787596
2023-01-06 20:00:00,25.928469612013387,14.785352948642089,0.0,2.805132533265783,0.0,0.2836944245575811,5.020086619871988,0.0,0.0,11.323911907284625,0.0,0.0
2023-01-06 21:00:00,31.210100734802175,18.83568865744796,0.0,4.363874195794396,0.0,0.0,5.664159755085864,0.0,0.0,14.185697417873323,0.0,0.0
2023-01-06 22:00:00,40.52648763681527,13.849042772820226,0.0,1.8818081972620107,0.0,0.0,16.71412500579537,0.1781435297813873,0.0,13.148244246255187,0.0,0.0
2023-01-06 23:00:00,43.31603995722663,9.67940487335646,0.0,14.452066681704043,0.0,0.9797118393854691,9.13780541517354,0.0,0.0,20.43756998762132,0.35079272539923295,0.0
2023-01-07 00:00:00,49.25885689777489,25.775699142252897,0.0,7.17142667033296,0.0,0.0,27.363690629328325,0.0,0.0,22.515665626725177,0.0,0.0
2023-01-07 01:00:00,38.60561798346,18.593488149541628,0.0,4.283274368248904,0.0,0.0,13.145191463767553,0.0,0.0,14.645349035293238,0.0,0.0
2023-01-07 02:00:00,72.07261556947361,20.81207863650593,0.0,23.90666226662516,0.04558376989444061,0.0,30.191111089853642,0.0,0.0,24.63009899604561,0.0,0.0
2023-01-07 03:00:00,61.18718125531651,7.446638999837185,0.0,15.456605367533866,0.0,0.0,20.667786019828903,0.0,0.0,2.66285632307821,0.0,0.0
2023-01-07 04:00:00,62.482870939373704,30.565801521704838,0.0,16.04143226649585,0.0,0.0,29.636027799678022,0.0,0.0,7.853557770237414,0.0,0.0
2023-01-07 05:00:00,63.124872125956685,4.302622727201495,0.0,7.108891458483693,0.0,0.0,23.810235778654484,0.0,0.0,29.35483069532672,0.43958848885815643,0.0
2023-01-07 06:00:00,66.51118605614242,21.81829191132228,1.2550258540812558,29.592773296143935,0.0,0.0,8.287958702104365,0.31512338551689856,0.0,17.054158154672194,0.0,0.0
2023-01-07 07:00:00,78.75509928957923,11.392499410366955,0.0,37.03918909707227,0.08456696734655708,0.0,14.140631954496891,0.0,0.0,29.446240522026926,0.0,0.0
2023-01-07 08:00:00,51.99905686562322,15.079076999333196,0.0,12.336155139680052,0.0,0.0,9.885265576818567,0.30474957727381996,0.0,4.147811138142295,0.0,0.0
2023-01-07 09:00:00,39.35544053321303,14.448625312304944,0.0,11.566737979311982,0.0,0.0,16.177591846561075,0.0,0.0,11.277779691849693,0.0,0.0
2023-01-07 10:00:00,45.781172264454085,1.9594564174179507,0.0,12.353551524815899,0.0,0.0,5.371857002238378,0.12474766540106673,0.0,16.515490210359573,0.0,0.0
2023-01-07 11:00:00,39.21172799314253,10.845831223168627,0.0,13.443298302614417,0.0,0.0,9.477162822216155,0.0,0.0,9.189456117814654,0.0,0.0
2023-01-07 12:00:00,51.737614675234376,21.462378619957473,0.0,27.42834456195857,0.0,0.0,11.615372534203079,0.0,0.0,18.302705807221063,0.18467444111469264,0.0
2023-01-07 13:00:00,31.889341762858102,15.801033194709028,0.0,15.012989163550817,0.0,0.0,9.523809410052044,0.0,0.0,5.752776621696169,0.0,0.0
2023-01-07 14:00:00,35.91389529502044,5.27795017561068,0.0,4.649932909026685,0.0,0.0,14.142492277047037,0.0,0.0,9.82418598609647,0.0,0.0
2023-01-07 15:00:00,30.348024535753016,14.456088810521099,0.0,8.338643970398499,0.0,0.0,6.1164295853922255,0.0,0.0,9.110669506162749,0.0,0.0
2023-01-07 16:00:00,48.209489271809964,9.69890686836224,0.0,7.521131902976976,0.0,0.0,17.85988163903167,0.0,0.0,21.42390582963588,0.0,0.0
2023-01-07 17:00:00,31.096476612200455,5.524552820288129,0.0,2.8579220583314955,0.0,0.0,4.489063426029526,0.0,0.5645728830399304,10.567461484825383,0.0,0.0
2023-01-07 18:00:00,34.35064348860702,2.2980730677035375,0.0,17.576797485054197,0.0,0.0,6.085743921392482,0.0,1.4379957568098098,6.343773409593668,0.0,0.0
2023-01-07 19:00:00,16.598676521653516,6.840595220786398,0.0,3.923215129969811,0.0,0.0,2.7775480362332576,0.0,0.0,11.175924666403766,0.0,1.7589134483605955
