HourOfYear,Reg_RMCP,TMSR_SRMCP,TMNSR_NSRMCP,TMOR_MCP
101,7.712056249729646,15.357003881497018,8.672386049648182,5.304419090627815
102,10.41623522102329,11.078117003523335,5.073784139958628,3.201101858005264
103,16.84771192182098,14.98940112768128,9.169692143135606,8.37553304371142
104,0.8214310039354451,31.804677646994833,21.87105056861265,7.392725171466879
105,0.0,36.744195293515,0.0,4.661961896116361
106,11.571751657014355,25.45434307894627,10.010641692848035,9.952302085525755
107,112.89369810259119,32.38434845892993,10.118234911614309,6.609679385611435
108,21.235532865198092,27.04698008703364,8.010759670889055,10.256431147555324
109,95.74143900365124,8.251604661577428,0.0,0.6478433393188059
110,0.0,14.06922627101716,8.459482093165324,0.0
111,18.075891479039406,22.066899026638367,6.710372483124099,2.796468340820066
112,17.950207611415422,34.797901109483945,11.347278229302097,5.897135651751853
113,25.211188366395373,26.09606803009412,8.627846517057684,7.186226835645494
114,34.84136327927007,0.0,0.0,9.39986733568894
115,14.140323466195216,12.986913924939925,0.0,6.161996189068556
116,19.32778535592501,29.928069467863025,15.618237259951195,5.6685515909818704
117,26.09866845160078,0.0,10.275407188469913,0.0
118,16.742249160357176,19.706600858088343,5.51502178409508,5.723269042050677
119,4.715361825831332,25.673077368576926,8.446332456658274,3.655264114700853
120,4.339905704813835,6.132430825686904,1.5345921834546814,2.281831778586197
121,5.37550650083023,7.335048522201648,3.714801748452218,2.4303580832987723
122,7.105725121192895,9.930210016402228,2.2208766275359935,2.941747329775472
123,5.405144095965473,5.670599597732102,0.8850781561496016,1.464981137739981
124,5.787574696405006,3.748431879703466,4.4047108671708495,1.3548854477432097
125,8.95514884036388,4.608213319527485,3.1839429249029867,1.6840023149357135
126,1.0898385916750235,4.01258116902941,7.651153304546439,0.0
127,0.0,12.496058494358694,9.153779486276123,5.570760529970117
128,1.102213462036245,24.36977376275221,9.875344185282177,0.0
129,18.091092112440368,21.871031660351434,10.564882599517913,0.0
130,16.710126295322134,17.131847526446894,0.9068721281001088,1.8735910531677764
131,9.050015349136688,15.975629675895652,8.585741368887332,6.060538511049855
132,53.161193479126226,20.004301474030928,6.815951428401924,0.0
133,19.33691114688592,8.604282732347789,4.499983213471274,0.0
134,14.05652615757229,20.793392417527915,10.27833169128023,5.342623575438581
135,15.88660506019494,9.798045577589143,8.037348573199015,3.624048581576473
136,13.04897064930471,5.484775698296259,10.618219853111528,4.628130814501585
137,16.993353536120367,27.611929424878333,9.603033698478225,2.8057162472201984
138,0.0,33.028506990072565,8.541569387235066,3.738234138321858
139,4.858603299199722,37.62251927510366,8.3267509904038,4.013994278509492
140,9.821670699843741,18.149607786830956,6.888025750704142,7.253043947110705
141,11.818184831811338,21.1203479533114,8.192220569664356,2.833304081799488
142,6.584725433739513,0.0,8.813651705887182,2.7359119624400066
143,11.092638773181967,53.797730846426724,4.216496687273017,1.9578099705510255
144,6.507411518912051,10.5460315388993,3.963256764349738,0.0
145,7.2282944874882284,4.642399990409503,4.462617171566327,1.6967702961904987
146,4.085878323208154,7.493204227224043,3.0385019647643725,1.4121451091078097
147,0.0,10.394640241365996,2.4868610391805595,1.4928073369640311
148,5.867903422608583,8.08396056268432,1.1758336596245555,2.0002046321745186
149,2.5759227191367526,11.380459540011476,3.122521474995163,2.109021133374935
150,5.946948569830154,8.989765699802659,0.0,1.5412546250275059
151,5.674367711952983,9.372935787234667,6.430775695536758,3.0589213361407217
152,33.04323883305424,15.053634145370038,5.336282876747282,5.568802378575932
153,10.842535182822523,15.295291708126118,7.581295523347089,3.2922873970100497
154,14.257442731796065,1.1110612543316254,7.3090972241283945,4.575993515154655
155,14.929986335377606,0.0,3.81738652878555,3.798253328744794
156,6.147150410713787,8.576491940071325,3.441197469489132,4.378668482074824
157,6.3959802882562755,8.325466194162447,8.570745491684365,4.902928380658841
158,14.407095409886592,11.662929212072529,46.71242201523155,5.9115750912788965
159,10.299632288381586,17.20925756475326,6.889620906542005,4.5057183443392885
160,6.518774963221174,15.21662819356279,5.719478204055052,4.779423179165304
161,0.0,0.0,8.88789697132875,0.0
162,9.509631830357087,12.874552248423347,7.411422651360879,3.7933347741383217
163,20.807437471721308,17.57446846768835,9.5959691274893,5.248850692892073
164,11.54138360087903,10.134108616151554,10.363377843839482,4.635611576601557
165,11.544573539571669,20.31087215984612,14.55142745117629,3.9016255878137147
166,5.414512718736813,0.0,6.976404351734019,2.4877468095045856
167,8.683630633202556,14.020173273249984,4.424652729322433,3.930049197510157
168,9.356167369771361,5.981846251888585,2.4940317325257944,2.3188218693985077
169,9.525922591937587,11.14418924281246,4.057764791331914,1.3302229749766454
170,2.900400857212631,10.818655733032413,21.94512443785198,2.7932529985171874
171,8.218631024530666,16.096795631051148,3.5268984933319336,2.7281570126130776
172,7.981845132280552,6.0054843636378505,3.525479354879327,2.8127954023933293
173,7.085712495977174,17.64981978569162,6.07823225977559,2.947892717110407
174,12.116149098310814,19.690694273511376,7.4710979052942115,4.076590655354468
175,13.923521445476014,10.757212007432976,0.0,0.02807898599652191
176,19.504847260921334,15.537057156338497,5.388820302152833,7.3821210929367425
177,0.0,30.058052355139644,13.884680780380108,4.128656996731474
178,12.985002463745236,14.077625059589941,7.25002727803848,8.62204495308833
179,0.0,14.159346300943984,10.785345650872538,3.867708032634587
180,14.240906702000776,19.69039314219063,12.093705447915335,8.673223595713216
181,11.443431107326077,26.980236396961576,5.509117940248424,9.421017127626387
182,14.093590867005492,120.87880680218217,6.36486547420862,8.044427582346808
183,16.520754014758953,24.901356442751446,6.402215235032497,5.939950848828756
184,13.352234172567048,12.914435806103882,5.3558996707288005,3.6502305987533283
185,22.424383213608245,0.0,4.891217839337107,5.510478317188316
186,17.493577475070627,46.95923780814721,13.755311760254536,0.0
187,9.141831328431609,41.69935664747293,13.008890231396203,15.630325338901045
188,28.97944736079464,16.308402677750784,7.239492216269732,5.323442511885745
189,9.76935578472247,14.853120605563921,6.249619058128067,5.818606580798691
190,10.52517494946467,0.0,8.484420909745872,5.593614176871972
191,11.805630558871973,23.753318707060377,7.421223477759872,2.67170947072721
192,9.56313405435599,19.387986612432996,6.39350808459255,0.0
193,6.658432198411436,34.356642561371075,7.4010306012751625,4.3917268880825375
194,6.52268465180007,0.0,4.381794298976967,1.2002558582226128
195,7.298570769447163,10.847033883949882,2.3721869769457578,2.144522203644821
196,1.5600187691874379,6.701939699473539,5.692198834343529,1.9587102751353223
197,3.839277264275982,7.375548048918431,4.836433879993157,2.1997568967432612
198,14.684700458196122,14.43432171351834,9.030235923744188,4.986100140264839
199,12.914266246110714,32.48488989558603,5.643079060603991,4.436586905644566
200,14.444141004527596,45.148772524768496,11.119710558979053,7.794313611723342
201,22.171991769600343,3.904287734880184,3.506131718219396,4.6072700619879114
202,18.200140048131594,17.360700405594017,9.225907564903599,4.922193386594155
203,20.390165231459477,9.157103824079686,8.5565263074926,14.018838879806411
204,15.730551022556298,17.473758345294474,9.917038177478899,4.767572133465145
205,10.106369385145383,18.247653585580096,10.711205161508115,0.0
206,11.24810853606348,26.41119089256045,5.494892347225521,7.4372542280817076
207,18.945895664614476,26.905079305244055,13.817342793788058,4.688036163149838
208,22.294721627332866,30.378100329410398,9.170080951174706,8.857069072166365
209,0.0,18.671383898613932,12.951072194058987,7.835689451410993
210,25.54780220720998,6.639714465291709,10.67729813755138,12.60678276352596
211,23.01391488926177,34.755955086152646,12.96747157661783,8.83037545007309
212,13.001453588302317,15.858979800065251,8.489222635098846,3.9914478916845533
213,5.651818420857748,26.659229224515016,11.346228664152253,8.810364483882099
214,8.460599706120583,33.211744492862934,10.314900287920187,2.0335297641697982
215,43.363864136369834,33.36081693585165,9.3172198222252,2.5886197723325375
216,15.842684187003444,7.39001620958182,7.411060082968593,4.16940311737409
217,10.039811576855032,0.0,0.0,2.456152264872027
218,5.31247378669458,20.194130820844393,4.680661587528091,1.798148323929519
219,2.5225515321480474,11.885624340667624,3.2709946336194693,1.6211380708107488
220,5.6311531480419506,4.2063766197460275,2.320195096573322,2.3837961031415524
221,4.264524623411661,11.563736832934099,5.337072264874781,3.5136490867925336
222,9.750939742920364,32.17565525448604,7.415819791193377,3.7143273990923578
223,19.10389865593676,11.74438609442965,0.0,5.677847536109519
224,0.0,27.538684800685676,0.0,2.79902843052987
225,5.164602484568371,17.37081276772085,6.111918846444557,7.194692890499226
226,65.21602809888277,46.93931415706986,4.335141268976033,3.2517040401052486
227,7.986597789445993,8.105177268172852,10.779887101594525,4.02615797358784
228,22.38438704157375,44.01776919090469,8.199077718565436,6.673001051340544
229,21.118803783421136,24.209848550041986,9.824184516380159,0.0
230,12.93010334636698,25.05902455185136,7.46477388442185,5.983017425830631
231,14.903307976647096,32.7158623030657,11.353814775627631,0.0
232,21.384440410261654,23.17932683929835,0.954378636735305,1.463864186707567
233,112.72327309932993,21.336745476271048,9.434857846495017,11.264625091585495
234,15.948279735167173,115.84221690987668,0.43457560242240495,11.190901587108192
235,25.8706699206049,33.00584929024709,10.307148594527492,7.09581779822419
236,18.842339824374054,16.083585690572306,11.951484168607205,5.702960120610841
237,22.364714812858722,28.078045445966662,8.593070674051003,9.519672470911235
238,7.183015930687687,29.08142939384622,9.641293579685895,20.437758104119712
239,17.037405340665895,26.0004959145507,9.714283380815944,4.378174308954949
240,0.0,11.868228473052842,0.0,5.313339954948022
241,0.0,0.0,6.36281683528991,5.301634191268059
242,6.539108503126565,7.955316969822997,6.44350134146939,3.2225328938550146
243,1.2797844193543881,0.0,4.362956666346751,4.422466625116359
244,0.0,12.381398310913843,4.0088976896853,1.8220314030682732
245,6.363176876213906,17.70634529736792,5.114074199705022,4.143241994114431
246,6.149083607818237,7.2720673976916395,4.101785896390697,29.240260259371105
247,21.40640442300021,12.253345992457332,0.0,7.382861371333094
248,11.240607357170303,0.0,6.975737447323968,4.863059853945868
249,37.11691637677044,26.25980698993554,9.043764778472744,5.596569687524672
250,22.52728215268453,22.95717420702628,1.502092643398203,2.3041722441798824
251,29.818890299839264,17.927793986705723,0.0,4.999103957547588
252,19.111261834808314,14.672597140817688,0.0,4.649532205510841
253,11.935538328910592,28.59936153553305,9.043182618761447,7.520084035558245
254,25.493716080942885,0.0,13.567853569582846,7.567434946275175
255,65.0103284949065,16.02495587082884,5.628680025449011,3.7052568259381458
256,16.17302124922302,12.069078721641267,1.0077796821664742,6.201382474936251
257,19.136808888957827,25.718502833179514,0.0,7.164875699400143
258,15.633117491570864,18.66240376877184,15.272373107536803,13.095390552828889
259,30.49137957357998,12.5389105871429,9.480971493045116,9.550949017277304
260,0.0,17.019348228860036,13.473701969297952,0.0
261,11.381401372497107,23.831583733225752,9.562979790120865,4.110824336055663
262,1.0324797560590724,25.560709420409253,6.363474832591002,7.519380172891243
263,5.982315728569318,28.168682972981152,8.818179265370118,0.0
264,10.048632307440075,5.046156211878948,6.360892512584357,0.4567332673710413
265,5.112387252968041,7.0901232974231,1.0426638290424914,2.2793037917779486
266,1.8288597481529643,33.77940527678115,5.228602365371381,2.7797283963642485
267,0.0,6.001271153985902,3.4794867131138556,0.8030677360707632
268,8.555360981122073,6.895641558544316,3.987811448588593,2.7168233297310116
269,3.8463863110412984,25.064148714332617,3.7155980228744223,1.5955796118017855
270,7.846928270769251,25.308944087125713,7.107294673223331,0.8590015293220152
271,15.783035808244039,29.061431294585358,5.496175416613452,4.092219463173787
272,22.767844368108747,28.294589259643164,8.341051298017218,9.071432489843875
273,18.419438189078146,28.33174810382237,7.864072315931016,6.715838366400952
274,20.07525300101426,0.0,6.157452442415564,9.429148486471668
275,25.52578033341156,0.0,7.199456269769126,3.278981328974668
276,18.45939447442291,17.203608441021522,0.0,9.126258159976656
277,8.023475577572775,190.6651063979793,0.0,6.586633487696794
278,21.927328544769313,19.028185877208973,5.441066010303913,5.150088028405441
279,0.0,37.19557364141918,10.629268077497473,0.0
280,27.36680449283539,30.34156706084193,12.496831738977491,47.97376341838691
281,11.239549733763077,22.308775614088095,16.35402332099347,0.0
282,10.797227848551941,13.959677005926855,18.18094166274831,8.25115248603222
283,23.01125353098294,26.661078418070048,9.835087107754203,7.05118917454811
284,14.266144814406442,29.55607075663697,18.09245612575987,8.93636654467054
285,14.197525174795977,30.740639531713345,3.615852836770466,4.91230368414546
286,15.110243499797658,0.0,0.0,0.0
287,6.7531635687217655,22.06419698526545,8.103374478353171,2.936436173566836
288,6.145124030172705,4.221905025121666,6.761338577508346,5.330918867110271
289,0.0,10.077766998526192,0.5381815621767979,0.0
290,6.963713923626795,3.6750681166750883,3.619032602402701,2.8640644080855413
291,2.6189650332950665,7.555893733060362,4.353352975606014,2.3824709755529567
292,1.5104513789433538,3.724104574550801,4.300075548193262,3.2252219535844886
293,11.178874975275036,15.07420357117443,3.9625674331518086,2.137612361273301
294,6.6063066809110795,15.32153995487405,4.666126043812923,2.9587649089806596
295,8.192680458541762,0.6471872088918084,7.497917223199856,1.3262078176899734
296,19.397977099818053,3.9407941284030055,7.285022604437497,3.762504160243343
297,5.032808394728978,11.249156438581439,6.024491196458756,0.0
298,11.683636640016454,17.747199983789184,9.725329876706033,6.792808970977271
299,5.896081564500255,24.178749359743502,21.39033824422272,5.353384051781499
300,12.889827951523543,3.8685246124526014,7.950101404660623,0.0
301,15.256244874949465,25.454271848887373,8.033091034607564,5.574349035131718
302,15.654446018800162,7.676475828223034,12.184794099759962,3.2315744185896866
303,17.6959783694279,19.516819566917942,1.801005431225595,1.8843171920404966
304,13.395009141304033,20.732000937038194,7.564156044814093,1.9939049587689315
305,16.146268925980166,7.794110674235402,14.493843539007916,1.6647543907360471
306,19.882970215170406,0.0,4.307015653643772,8.270869432013274
307,0.0,15.49753853326551,7.295975349593532,8.527132064671683
308,10.542539487591933,20.491898733237804,5.307147277194691,0.0
309,17.663395401714162,21.552077306991286,0.0,5.418534582424951
310,4.2065879987575325,3.676297865568245,5.028269215977106,4.1772015112726635
311,8.131109144089741,5.757389008955579,4.380263015554798,0.0
312,5.2276331448610645,6.896228370606959,7.4623668116126955,2.831851886001921
313,0.0,11.198114836040236,6.250049637451324,1.857244490488868
314,3.989551089079832,3.8943981871534565,2.979119772762467,0.7928174246618647
315,2.693417896501068,1.9034353204054222,1.9545182812553752,0.9371614206472113
316,1.1229920287790287,10.115492270665042,2.2752322864236225,2.226937718237638
317,4.902327588608808,0.0,5.04281880049673,0.0
318,5.355859718027205,8.30896931123383,5.210230712618409,3.172452120538945
319,12.29590376047737,0.0,3.2703518046475466,2.090370863967146
320,2.9480049861012936,17.6855546546689,0.0,4.048949808750652
321,78.69146861543831,12.603862515687227,9.173767617164836,3.8745774436508933
322,10.186512660717383,12.135257177877826,5.341525172431741,3.056538705490309
323,12.715441265078354,10.474293379678928,12.69791958210102,5.474262693363198
324,9.774031722232818,11.819596534728316,5.78570557909541,3.8162638839730367
325,12.686072755637992,15.812516261943797,31.290235832225672,3.99873149124156
326,14.903476033091616,22.718883819053396,5.977477662101046,28.268235968297592
327,16.931130890636386,16.87016087266035,0.0,6.206994196675499
328,15.21887319129252,17.81886701878055,0.0,5.082491345688658
329,15.34668625096225,9.97038380309421,14.619250981934636,9.202515171760563
330,23.274266123598473,15.316279046479488,11.066067825525879,4.639860861441887
331,7.605014734386512,31.498308812150952,0.0,9.819865887400095
332,10.253664096082044,17.352974619353503,8.955712365174502,2.6680246216289167
333,5.242920185757323,12.087605811452116,4.692505081438191,2.0209885536817294
334,11.933872623777779,13.074311355913933,2.144530751776437,4.059252146140042
335,7.624172514286742,16.17168208177095,3.277542077676295,3.1539060109650343
336,1.7981402047271242,15.600101238253488,3.0118444331655985,2.5528919017906007
337,76.52654657282352,7.987493546458311,3.1841403698892883,0.0
338,2.2739475098995046,0.0,6.56708107148226,2.1259924181538628
339,6.673067900492113,4.962002118364789,5.558089072447848,0.0
340,6.952015217730741,9.216127133100917,5.803088271350082,4.4914900763520995
341,4.809448773781906,6.276680756674112,3.8481261646137424,2.159086162437104
342,11.841483987940796,15.215921447671489,8.056560368542161,2.7258821889306093
343,12.892885340872592,17.1202537842284,7.632713784080722,3.0686299008022266
344,10.74670502279158,15.725919446313224,10.745136203139836,9.118813560220559
345,15.36687525233361,34.99683771531419,12.282976277447801,10.791431622354116
346,17.950892812884906,6.32352945107308,18.915340524106707,8.449714492540547
347,20.930602263044886,22.592853966062062,40.99290598281189,3.8538800316209167
348,12.021371692405127,11.232995286844663,2.675608227446697,0.0
349,14.049074648895,27.30227614719008,8.035264525009573,5.091592322755407
350,15.272427177267799,16.14125857062185,0.0,7.20220147103304
351,7.475633159353046,24.875261625599272,8.173747298529694,0.8518328262575856
352,16.577818111992695,24.477625786538383,0.0,8.293878294323228
353,51.362389471024386,22.75619273079831,13.519873649310977,6.18956347444302
354,26.828954839205906,42.36349989495758,22.88669283855577,5.995235360844926
355,23.935590170643227,15.41224998221222,9.918790791856134,8.727399376889858
356,16.195684643257614,28.64403100314426,7.241574591101578,7.0980159814696915
357,8.337301243146566,32.10861312002224,10.880098278167559,4.809242693344662
358,21.05200665467455,25.102431578783616,9.040227370947441,7.246175246572349
359,12.753181038915505,0.0,11.39498274556551,5.004779269063004
360,10.563247023774524,17.791458928167167,10.385993041641106,3.6878376800636
361,35.45434247146474,10.512702755208398,1.1079788624914049,4.980459168924357
362,5.348551041148989,14.710040769514759,4.054890011078931,3.3559119617308832
363,12.386840261040177,4.166966240667548,3.7865047976130817,0.0
364,8.149672227708463,7.194822456218788,3.9856035227485567,1.7226482600867727
365,10.771472414370699,12.66882853910851,5.227054520171742,0.0
366,10.239522351893406,23.122132152079402,5.603813401150759,0.0
367,10.499473461203273,6.884572997785552,1.4427268702611356,0.0
368,22.013338809998952,18.83552612033358,12.626768511359172,3.2340805514490443
369,32.451608713279185,9.139649730896828,13.529043360196498,7.270660419584116
370,21.256860724420665,32.45738783277478,11.312620053793147,5.009414176663771
371,26.035914858816735,13.894208867609992,8.912476356743518,6.231229947019304
372,15.578071967375246,0.7032876270525259,8.033769136787459,2.772452240255866
373,15.41519477200948,9.83066308838576,5.29833121733661,8.428436019980287
374,23.20144361770376,15.728239328070982,0.0,1.0917025527368311
375,20.78532879920133,21.59037340129695,10.796279658969546,0.0
376,29.80688303967857,32.508459282995425,1.167416246393534,8.188653215609277
377,11.500597201708914,32.265580745148334,16.893318666255457,11.761856179317784
378,0.0,26.649453065513544,14.64286216214811,9.72297875233454
379,30.481034229592716,36.31555376681934,12.877746143561497,9.000524598485773
380,19.844736165998913,17.577013541776253,11.173311011093693,6.201622525679548
381,23.130601901251325,88.90737887519306,7.091364068071296,0.0
382,6.025660381338664,19.40975336085175,6.8972128480688815,6.144997300476343
383,5.388845014255869,1.9395842019402723,0.0,1.9560976910500338
384,7.79745822083015,0.0,5.5608188805102055,5.9361322560237495
385,7.336310144595777,13.496361089778945,8.436211241660109,3.30742359209089
386,2.147309242723384,16.798708082034224,0.0,16.614914800226984
387,6.803852659391262,5.82511747474118,5.10187392135773,0.0
388,3.7066926254197963,4.718623355592456,2.8815970609157078,3.5474292713934115
389,4.039253715808195,7.342948067435577,5.902253715330049,5.1645559944151245
390,14.017046298226408,0.0,4.433251555485586,7.155987172520416
391,3.0199509612444837,11.24777452010243,11.286847100342879,3.988800455075522
392,13.565271093837088,24.486522504896833,5.033043003916159,5.274293872173301
393,10.614171222866853,37.063538877758695,0.0,4.691308164984051
394,21.092215483153815,29.142956513245853,17.48040520726153,5.311639496211203
395,20.40883261783078,0.0,6.921407206319386,8.55622470770894
396,12.499069012537541,36.198749624829524,0.0,7.298906848910345
397,16.047496308220385,28.59626590699914,65.7506066895932,11.08845550808414
398,17.74797028099573,13.234917377101404,0.0,1.1020358511770754
399,12.935932151573153,0.0,6.343979806152124,2.088400545184081
400,21.985168539616563,50.65569115045908,17.641643510057136,8.383267269401054
401,28.936040614222158,46.78813481153616,5.53832914964855,2.224929696659807
402,33.935936133024946,47.62040637281906,14.107937036567488,9.265656615483927
403,29.619875580724162,40.221917734186924,8.331367517902756,0.0
404,12.12011580057169,35.09877269909795,9.475382943675172,3.6422940708761655
405,7.694865856847409,29.52308492172263,9.032244596441437,6.998219280794065
406,6.939011073664648,32.15279940546743,5.200133436680255,4.435123008268735
407,5.439305030410859,18.183128853390357,6.870953433158499,0.0
408,15.678520274993948,17.227400883464647,0.0,0.0
409,0.0,15.268198829334652,4.134438334658441,2.7250098629955675
410,5.44942191946096,7.972487570993924,5.213547395796185,5.312413537499896
411,9.770999130112227,16.581867256609698,2.207331056623516,0.5181990987475187
412,9.59705369701891,0.0,3.7807288684467895,2.798016202765581
413,5.7232435451989945,13.563563748396506,7.552573848823749,2.7241222620782413
414,0.0,20.260205673098454,7.758354172512336,5.111563674992074
415,9.60126149483523,17.36051376000324,0.0,3.7283570477827728
416,23.261193278286427,28.24389211870394,8.609528976845318,11.653920568604896
417,0.0,13.546362856784928,12.902159461940329,3.8971122117645103
418,21.99379392740261,17.124488059318537,8.979503165929122,1.3037341076497224
419,26.140384755807993,27.00723996424007,0.0,8.83263172648534
420,13.257234546655237,16.504557903727747,10.541917191800922,16.029523631964338
421,13.518168495873203,28.785571817523934,9.325204167475775,5.002307211167809
422,17.20512196926523,0.0,10.440165688531845,5.806391210935407
423,7.199995670453978,0.0,8.576391359760247,2.879688752542255
