HourOfYear,RegUp_MCP,RegDown_MCP,Spin_MCP,Supp_MCP
46,18.877183888603213,9.20369106937089,10.354077801174249,5.0414435304718035
47,14.152186756807092,12.9073257657625,6.196062636727118,6.920061450392298
48,12.09994056546097,7.227790699471481,13.0449077333162,3.4498554936900665
49,2.484708493271161,5.893390339578945,0.0,1.3568236277871502
50,8.607628871824296,2.374149114868792,6.786340565364341,2.9950914580281833
51,5.342525401856935,0.0,7.175688170285351,0.0
52,9.675865971283264,7.359297736505722,9.391416742628135,3.188437965189735
53,11.498888160803455,2.1491663613213663,16.235382284800284,4.004169459630959
54,0.0,9.669429414733573,0.0,0.0
55,13.838373420874348,8.435661899026623,18.303248319236904,11.442862568500951
56,22.612106955405977,11.520777332918781,25.591814645017376,0.0
57,12.07325726983146,7.744833816233604,17.42230109463105,10.945081730272925
58,23.482443799631987,21.84853131272243,14.899358667477587,12.571901128109959
59,31.17224106776191,12.691423004290764,20.706017925162584,5.81864906985257
60,10.292333930754525,11.964623710607016,20.979048528355438,9.649497423720959
61,0.0,10.900436462259638,21.648184849766512,3.0662246531068678
62,15.785977547662409,7.298525180948456,23.398622385926267,8.046876639533663
63,24.552678576135893,15.997858672531533,22.8662107813519,0.0
64,16.1542799539071,13.72889604229898,13.314680286488802,13.714701442140548
65,19.07467320191964,17.220809010386716,40.980200578137605,0.0
66,30.276687168183987,18.550187852548046,30.980532720486885,12.643654936944378
67,11.119705832329538,12.150316015250008,35.818545067630346,13.885221657961138
68,16.28372238663044,9.257246972449215,31.37731056869522,0.0
69,20.417447802606024,54.149304063982065,25.040753173620555,0.0
70,19.655216702422905,15.370493695321489,18.823484339898677,7.316350152103907
71,22.788936623798197,16.354396583216403,12.78816655571829,11.45396739042709
72,7.417303735320488,4.165669971174812,0.4797622894532474,5.681150415872537
73,12.566897905072524,0.0,12.252114025841525,0.0
74,9.238885792847022,6.228777782375309,10.780119959096307,2.6265647023899783
75,13.201409379464435,7.128889447691403,10.853155246648766,0.0
76,4.501596978950391,4.046856175114613,8.865810251568723,4.425646610713105
77,12.206682732945128,7.687052632118665,9.604110715125872,0.0
78,75.50984214176421,10.760834186863406,13.373324291952208,6.514714281492411
79,14.852472447930444,16.995991472756543,17.24864097909404,0.0
80,20.00452164867181,17.473614685280516,0.0,0.0
81,0.0,17.322103136283776,28.467022953099235,7.621358422441282
82,20.020880795431594,14.924396906044025,26.070132548019952,13.627966674790333
83,25.576833906887842,0.0,19.409009689933093,0.0
84,17.56229346868623,17.451937941303587,22.262956960732847,4.670755631522562
85,17.254519708268656,5.69771694914918,16.828056803406366,17.05648127031629
86,8.129336467720831,19.121615339955284,23.168980213653143,8.772315225074532
87,29.184917086252607,8.260589079024655,33.93815466334459,17.484092432922875
88,26.10017710580785,0.0,0.0,17.485728263778856
89,25.85347324912261,21.540816626459083,19.67681102096369,18.17380619461567
90,18.0743095017188,15.022357843628097,13.428318464828125,13.839526570381596
91,0.0,27.080749025095155,45.850203824631826,6.005958611914627
92,22.345645846503572,25.854864907645286,22.445517774152776,11.699015434643574
93,19.910485431971647,9.675255934255182,20.85545149491757,6.8251967101712685
94,0.0,13.061678686004262,8.380502415164518,0.0
95,13.339862616070485,16.79468055296197,27.724047344488657,9.471152795676542
96,12.367708422928175,3.507787108042307,13.478989738587407,3.527897289460431
97,7.608040574031276,10.46938404458637,6.139038456867345,5.502330089998116
98,8.527539636768322,3.2085575133974773,9.211452276427487,2.2273432578278336
99,6.11988438719837,5.886573605080036,3.845547726829389,1.914097141150363
100,7.071183657306517,5.6423649776062295,10.776740304040796,4.8560658901912115
101,14.996912950025722,7.82359419409341,5.370926829598355,3.950932932300512
102,17.556430055173514,5.005923400654874,17.974819787012695,0.0
103,3.712685719855613,22.71962653761806,17.847880482933487,10.550861484296371
104,20.012380935560188,8.431993444374937,0.0,0.0
105,22.000814594558232,23.51177852504289,13.944246034753235,9.49452890205666
106,13.129554445096653,21.319450039506748,16.788301347788607,14.053143845147293
107,6.902175254313506,20.40032993895591,18.99779805255452,14.737187019442024
108,19.591283241618722,10.400696732322038,13.777031553729227,0.0
109,28.329722195923804,17.520736959559848,16.69193810622916,8.09928865870553
110,0.0,0.0,2.4303917608830754,11.234884753799674
111,12.830742158415436,15.844847008486926,29.486508159285364,10.55680294043184
112,21.69453449190415,25.762921159773224,0.0,14.834421665378573
113,0.0,0.0,31.296803646884058,11.491357365314894
114,8.678134915270178,15.944386495920607,0.0,0.1036979084875625
115,20.37039673160813,30.794920177740146,25.80854227205019,0.0
116,0.0,11.26473545171634,30.623318116613895,12.028293448528187
117,22.291792755861326,0.0,26.5398014748852,0.0
118,9.696276456594907,18.611227014693807,17.919048299201975,5.2236661213995355
119,14.235362858479,16.695796244299537,13.770377616727874,5.484793334882607
120,15.638475437338906,9.595212175514002,8.358320053483313,0.0
121,8.244011051038518,0.0,6.130652605405501,3.030907221716414
122,3.856345752351288,3.4400160322028506,1.8183876188047596,8.318901422854154
123,5.619106275724489,2.5860580176145183,6.895532898751804,4.026133096339431
124,5.519013880917654,3.03919099843315,6.335074622994657,3.1706104819180836
125,11.121871496812341,4.010969218568493,6.824775410993618,4.260903285839942
126,11.222468334085255,4.770450991345335,8.150618437202647,3.9505947321548676
127,7.477887118829452,12.2401324320503,10.322587839434597,5.335509694347107
128,16.70054465750955,5.127962174633159,21.35700255862095,7.932039510116634
129,16.120016656562576,2.9273408565393138,0.0,0.0
130,11.989294037554364,39.644672631780296,12.068834629369737,0.0
131,9.018281027563903,17.994068509637565,0.0,5.48876154181075
132,22.082011366961805,6.055298422927104,14.858429992116477,0.0
133,9.430904692890461,0.0,15.424772525135712,7.633175644214622
134,0.0,4.406957381082167,15.467799116655012,10.952031234696161
135,0.0,11.16875229342939,20.670170965073044,6.785944449066318
136,20.659050426962885,10.01117007591652,11.82420546526134,0.0
137,0.0,9.065240678059933,14.345769475963356,7.821828094221518
138,10.964228554738455,12.46209547176921,19.938564800245864,10.394494857823036
139,0.0,10.418322490925132,43.46599771016826,11.127732594085636
140,12.313931808670294,0.0,14.496151864263293,11.792219408087487
141,3.516579227318835,14.015010581081103,13.378637774373113,5.694373384862212
142,13.445746026629347,8.31302819817729,7.693469724786797,6.569982332800344
143,11.825245173391329,9.102114946453415,15.184273239074457,0.0
144,0.0,0.0,5.8471635925759475,0.0
145,6.3939373479732335,1.5075723420329143,2.9695663267205297,0.0
146,5.747598619759963,4.316802295644257,1.827898016041578,2.4761033771675374
147,0.0,5.0323193273945055,3.3794375096435565,1.345462133344373
148,8.963433921229202,5.10666068475502,6.140594854869067,0.0
149,0.0,4.135794169087538,5.653960018615685,1.8901372520307944
150,0.0,0.0,12.056446768337002,4.971071518773892
151,0.0,7.6349241276355535,12.804012990780777,0.0
152,4.246232076980127,72.41943837919078,11.380948292856065,0.0
153,6.733485508275983,8.445880141674971,20.255096780935595,0.0
154,12.253182714409512,5.444454674329173,12.64370655648658,1.7129455068090889
155,10.330983022896037,10.921446672653255,13.982033670624435,0.0
156,12.238556113142865,8.126616940563627,9.077692049762199,5.604394452957988
157,7.585243420073734,5.064839234739012,5.308400819356038,4.691296437880507
158,8.269073085119912,1.6693916727735858,9.584159951290541,8.218365968029829
159,0.0,2.7599431221125803,8.538732737550216,4.442127928451118
160,15.681082914621417,19.935638627495912,22.774469028088998,10.384417324245806
161,11.315435674031324,11.390665876530507,34.52556078835734,8.516676699258676
162,17.05448522769079,7.273426000701461,18.89278887559367,6.679873170228834
163,47.169686873852825,15.888277513407465,3.6716898956884156,0.0
164,4.357402655688523,11.204998140307282,23.107155588123657,0.4362135404766802
165,3.95789393909492,10.293740684516271,14.641665076649362,3.805731320787155
166,12.313823325860474,7.373075293566527,6.475421966344193,6.375227711417611
167,64.24864735621745,15.33927402300967,9.650982995406602,0.0
168,8.730519809266966,0.0,4.763412714130387,4.385184882989361
169,6.158359816632546,11.15566585043191,13.540970682507094,0.0
170,17.32740460033459,12.395678650818786,6.889115913884834,0.0
171,11.34104939868266,36.69403414105386,9.247695695710686,15.733474845725727
172,9.05596330499305,6.580373848792373,4.030131538282872,4.9350715210258445
173,12.322564954185943,13.266876213437088,5.244738256831385,0.0
174,9.635766787180295,6.728182352692455,22.936979424679905,7.624510929740549
175,20.52011876947753,7.884232388440994,9.722766405236957,14.493176687747285
176,7.523101951333539,36.89418235993226,24.59342075801565,10.60252408494497
177,17.736584573280286,13.831900223322625,19.404661142221666,15.567034706486188
178,0.0,7.246076514024787,26.8728659597228,0.0
179,0.0,17.211302682308716,28.573642624146597,17.754647951794727
180,26.535563572566378,12.897661837049652,23.681319963718966,13.681658055955499
181,16.10378676889145,9.162958519003984,10.838368133749967,0.0
182,12.180190470350086,8.19278968193093,0.0,5.114615176780658
183,12.454198248259555,2.744168661487799,29.979651008713663,11.985019544795845
184,25.721914857049786,13.339905191865839,21.68109662119193,14.771572116502071
185,19.396366808571464,18.25044159051393,29.76001019514814,15.753104761865284
186,31.351763169328052,22.566788056834657,30.16033064916915,12.252433178272291
187,17.08659358615068,24.62903576418954,33.839821873408916,9.019109605976567
188,17.890457164652435,12.839880405398532,28.39314896451079,0.0
189,3.6780077579387056,31.040300820888564,16.475556147455777,0.0
190,14.19416925722065,17.676878350731972,12.646333227795916,0.0
191,11.424629877061035,12.357462117690057,0.0,7.950209410318462
192,9.416904661605981,0.0,18.27057130228704,5.132619070035348
193,8.627304109341996,4.7106248258982095,0.0,5.595984148213158
194,5.570088963743776,5.874029993822507,5.046707172293721,0.0
195,3.8504013564459147,3.6964110837950623,12.409744113243883,0.0
196,7.834919303289841,9.146184785454256,6.896028802649282,5.083260462683195
197,13.089857071235267,14.22293092753772,10.124920725571544,0.0
198,8.017492175076788,13.405892136809126,14.357266781878474,5.4992311942390595
199,21.478700517950173,0.0,76.77972368285579,3.2030427137495487
200,13.84551437869355,8.764204532425058,0.0,0.0
201,0.0,21.127424320017738,19.960305371318423,44.32384473879717
202,24.11719824130611,13.42167111119944,25.653196921881587,0.0
203,13.664510092647223,6.402402557143254,13.132972228835895,0.0
204,16.589953716321105,19.98178916495788,135.756008727608,7.987857432641174
205,4.049883421903202,17.129360151721535,12.913696395330899,9.704250526193205
206,28.73496974674486,7.162215422154421,24.164817596170252,5.520267099158351
207,20.62633401629355,17.4629952346677,20.449732610582302,5.685563500363983
208,20.101157398385528,17.494668976291,17.599791057329483,9.987344939627024
209,23.276606420693955,13.007479244175757,18.326064573176012,6.58087141568055
210,38.566767669224,0.0,14.219647057103913,4.384591083764026
211,23.121445842577604,21.835948722799543,33.073760227872114,13.517400356006187
212,0.0,22.291209942284688,38.91980404270777,0.0
213,0.0,12.757449590542395,18.660769038255328,11.660171755226902
214,10.443924726736732,16.015790828313207,9.244414882857626,0.0
215,0.0,19.223517329169404,23.061667501505983,10.615931729243064
216,6.349284320742971,8.618643958652527,18.367997059047518,0.0
217,2.3462854285327883,8.581581315660678,10.56089127538104,4.290687531461046
218,6.81147713274528,9.003868773101582,4.5161778690979535,5.045432452370674
219,8.737268790313978,6.03925778272508,10.04301564141475,5.052311364323193
220,9.197578499285578,35.15893309338729,11.974509280444092,0.0
221,10.72359141799637,4.138556048499441,8.610650634041335,2.5186316284647163
222,7.228269735101998,3.453630545886884,4.247588647569202,10.600128542837371
223,16.666882191118464,11.967912898587512,87.48692822997782,9.036314678606107
224,16.56352737827345,18.116429452379297,18.78307583414546,9.894245908672998
225,8.414770188950026,9.526013842412079,21.507442598464767,5.362707277068604
226,20.04736658311661,16.12985982867202,0.0,11.776304234143366
227,5.15811522288187,14.075660406404081,26.204013951265544,5.111581213182975
228,30.364915552378,11.45101892653826,17.999114321481134,18.692956410858663
229,4.163492261974673,5.913762337477897,16.962398606720416,4.6838367388772335
230,10.688116005077458,15.532973199169817,14.335666297617388,0.0
231,15.56603975040769,18.81447947433083,15.879403667683562,8.105799502126741
232,15.052154267994926,17.455622475479665,9.889650653590964,8.363098219850665
233,28.062915420648693,0.0,160.1213015427488,9.151410484728787
234,33.07716421440807,24.742607351028393,36.53396465462558,10.613755782891802
235,26.51988147339258,0.0,15.884289890419614,9.789030685403542
236,20.009713876253244,12.341253994513943,18.07169778465987,20.31853260734093
237,17.908652130719577,13.82539081772594,26.835996676771764,45.656022929269675
238,16.783153865272027,15.236388430902325,10.068787768822686,4.9109248526749285
239,9.605687596071197,0.0,5.525263012416511,0.0
240,5.613732342389714,11.248763010193702,18.417572915493366,4.940637976266287
241,13.826986435668134,0.0,9.051617995997045,4.696129321484236
242,0.0,8.533149564760864,4.200748837640213,0.0
243,0.0,0.0,12.334866364253596,0.0
244,60.14425679756997,12.279696255252258,0.0,4.080719620459923
245,6.04927556712751,0.6963815610795847,9.98282676437479,4.226794570439306
246,15.993195779205717,5.277626007216218,0.0,6.031986668920285
247,11.433737676243643,0.0,13.594632862621216,7.547686106855091
248,0.0,8.677249418648318,27.11317033382586,9.887518823998017
249,25.04662967518865,22.181063621293564,23.457637479483317,0.0
250,17.608618924083792,16.20249335958163,31.121601048097936,45.67296151720248
251,10.145318453990877,18.17079772256296,24.724419400941425,0.0
252,16.73442736024611,18.154742752466152,14.245472173277806,0.0
253,24.496523340873793,21.99984012668837,9.533880686797833,15.76886483140151
254,20.241498377285367,12.92408818731397,17.19771143395135,8.145204701783161
255,20.092185515251956,18.129958233700492,10.20241134122458,13.874068101691279
256,17.52918279223652,6.988754282362019,16.911132673060322,8.270141028440223
257,32.81672004216628,32.63647633617287,42.65316317216031,11.462006238818029
258,38.17888955828068,18.835215323351296,14.258736396160497,0.0
259,17.56625766211132,12.598823905525178,109.25748975437011,2.594945597970901
260,7.180872239781267,15.065172839682452,11.335539103423955,6.583420027289803
261,7.177672529755379,17.662366696982996,17.65833028331369,10.557047184110978
262,0.0,87.83671024572112,19.502001952643194,10.838077258354673
263,19.5273050206489,16.872086029603842,5.262145427912401,6.086321075461698
264,10.182508898092792,0.0,13.922926289508176,4.517381419220417
265,8.346573505878073,7.708823800521036,9.056972595192791,0.0
266,0.0,4.331324948576939,8.661105758618916,6.5451831455860185
267,5.018205442582545,6.341455436468815,11.617647775781558,0.0
268,6.791448337892459,1.1225275474679388,6.277258346027558,4.46300512293979
269,11.828180169699932,8.855393702458857,0.0,5.266341655588345
270,7.117576216156926,14.852333488251134,9.59057200354981,4.902086442354181
271,18.699171793333075,9.294035279295123,9.065208567729892,9.689903353923496
272,18.31940761931016,17.16987775620466,7.455135861807059,0.0
273,13.158737394434628,1.7877755640501596,9.404539937625321,0.0
274,18.520377501454064,22.807918255065914,32.21027299733946,0.0
275,14.001817964613718,19.692568588606555,18.45025496009977,0.0
276,16.452758591436893,21.670553310323232,0.0,1.3567873211029051
277,16.085581440948687,18.054291344079623,12.560467175275791,8.60516988244024
278,10.816347654027147,66.68574195505923,13.652411382502342,0.0
279,23.343758301869865,17.176908769396142,2.6441423867634306,4.22746176312164
280,29.01834970271686,14.175632975461959,10.569610423037687,17.039672844986136
281,41.68979076433095,13.977780133516488,27.853346963678227,0.0
282,41.43949656117963,19.595048931256777,16.3050848907142,15.295234530793108
283,36.13169653661749,19.507014476346082,7.223976972097845,9.200873810210853
284,20.095968978869355,5.045704059940842,25.98024847594408,0.0
285,15.521188064167216,17.977232317816842,21.03151942171449,12.66262606563434
286,15.601006802581308,1.9139281876112437,26.61682592124938,0.0
287,6.325866162965791,5.688404408669537,13.475989136640198,0.0
288,0.0,4.612185420146464,10.827090113339862,5.4454475759884335
289,5.29729282516269,2.8686203137303816,9.74194274494881,0.7575484220869545
290,1.4829078460929062,4.962795634661784,2.504008850226815,3.9464707924575935
291,6.648244461173232,4.093451093941982,3.762213511285963,1.8580447671641345
292,4.541882324073326,4.543552919854558,6.819593711131697,4.279778347648138
293,8.082432843205881,0.0,6.345752634759332,2.628835453846498
294,7.117541396359903,11.803664200187423,10.255663422971296,3.5861881047547657
295,7.353752800604459,13.39304597662103,16.267420681493782,4.526051286222775
296,21.354605709066266,3.514992275384319,0.0,0.0
297,9.507864088067514,7.1081344332223795,3.916566196434071,6.356417402321288
298,16.09438378540345,70.95458460560069,8.342336459241906,4.51402839562749
299,16.190235777719586,13.427599603332553,16.607133843753207,0.0
300,10.358078378380203,16.035944867575353,13.440856366222816,3.0924779289620408
301,10.690873444112961,9.072875145218566,23.771548083959054,0.0
302,7.653282035328052,10.10204657793414,15.181276233313545,0.0
303,3.373114538197066,12.790729986417759,14.621772917851953,0.0
304,13.753234105954736,12.497219448959635,9.653735206852595,0.0
305,20.024728605872056,18.906154680094467,21.862584120117265,1.8052689168908078
306,25.682463831493415,20.14003927356687,15.028565270094544,6.815623748807557
307,23.36076281896306,14.510800876249137,18.289684067084952,16.736838775147852
308,70.83312018221719,6.183907338514437,17.388089158604128,6.560609088714612
309,14.36100314914208,9.138552504017431,15.582235114486187,9.46308658207231
310,13.109546346876115,10.188457682176207,26.3126285200194,4.844854640812548
311,4.385870611236035,7.713580027563189,11.118216213581732,6.686527650557452
312,7.341044118187836,5.545901478523524,12.054163155875564,3.208013072846275
313,6.272580694556266,1.2394576136478155,4.006635331744561,5.162525708415157
314,2.4909157211209227,3.3102174752268763,6.556674008508997,0.0
315,4.846732678739733,5.28646412046321,8.711461731623642,2.3711048055814645
316,0.0,0.0,5.824867848621915,2.775122559406839
317,4.210699704521991,4.66937166264929,11.379226979089372,0.0
318,5.602611323601052,7.7771833515191595,6.1110125409710765,0.0
319,10.260072469100878,6.856876465048053,11.214610375609384,0.0
320,10.540074746426425,0.0,13.03651778716447,9.007528688757732
321,7.675076879637384,2.255294062136749,12.808207634153213,4.37213688503176
322,16.59909994169105,8.994703568865884,10.89962540954632,12.069966793064319
323,10.091383849620877,10.80331806111463,11.41923762062832,0.0
324,14.542333692443476,7.8696359816539765,11.721264394345091,0.0
325,9.842710999693843,0.0,12.152676745771439,8.115367422918647
326,10.141187311951716,0.0,9.57315972917362,6.972593537954544
327,15.730399077205576,5.744170671674727,9.482153273663982,3.931434773961225
328,15.073123352444203,3.6348897946396654,15.095887314521404,0.0
329,15.97098477064468,0.9834685613655333,8.82041344776604,12.03135223379276
330,7.794743204653969,11.292380560543144,24.53613502995233,0.0
331,12.460795992010226,17.208361308605664,19.428497597189097,0.8292345755363539
332,6.079317841899628,6.122135677756817,10.921568940221116,8.060832942531944
333,6.76748300219095,6.4609075353062275,0.0,0.0
334,7.95513902004555,6.883869090339357,10.447728268438048,7.133701687304558
335,9.077762206708314,6.998043757350848,0.0,0.0
336,25.43886112907304,5.980671250026155,8.49329838687663,0.0
337,6.888958790491942,9.670169010469612,16.718023482869846,2.6246319970944225
338,6.4602674148534485,5.131015857260622,6.334565761799396,1.825342821493864
339,4.295741415935538,5.895256002042706,12.761118422068424,2.1493129538484754
340,0.0,6.099550508198589,10.103627090293392,6.010550938441932
341,10.599273140696859,6.486905472711643,37.95670711521284,3.566171284628733
342,8.820005585168778,0.0,25.27521395191614,0.0
343,5.792916729138108,20.39593461047955,19.202017974703143,0.0
344,6.51514475261606,18.579809567461567,15.703997823001453,0.0
345,19.033925199692224,126.88520530409006,0.0,10.110161740806328
346,9.098729078361579,22.69476720191212,0.9058930219972122,9.4063082553557
347,13.397278545603749,0.0,20.705190226019006,0.0
348,0.0,13.578972659340668,24.199217147298363,7.420415383457077
349,32.78253250424119,4.451753642762988,21.83221138338324,5.211426468830985
350,9.895057435779696,15.593222942039242,23.22201764863559,12.029005051400235
351,0.0,12.0989363676864,15.089379043440593,10.017250525268679
352,18.504589141275996,13.621759166823487,2.224993253619875,36.09752922856523
353,17.023169579525288,9.388187182405192,19.166321550319214,49.19176148205423
354,34.28821568695163,22.904873815479682,39.94238816855243,0.0
355,14.273394674850044,0.0,35.0458888360835,8.124118034022635
356,18.59925847238291,23.104298263951023,0.0,81.69173685157888
357,0.0,18.14731706953546,14.70655819393797,8.044589107669303
358,25.996814053465243,14.752719623126051,2.9585554194043793,0.0
359,6.3185200228747265,10.721848735656517,94.99418557730051,0.0
360,11.970982856749881,10.833084911796249,19.702148087485185,4.740666649104629
361,7.069690657855544,10.602313833439013,6.794366407551469,0.0
362,8.558615342251228,7.427101175585316,3.822622949344097,0.0
363,13.990237069122223,1.5459917769127784,7.884223857071077,0.0
364,0.0,5.061183594129203,11.64959302468089,5.859838770633807
365,7.629650151957771,8.59996615117107,12.91470178744919,0.0
366,12.21907335245031,6.7383117401869566,14.529696665692123,6.07762885487715
367,45.76862974844432,10.376993002624506,11.575260115326424,0.0
368,16.86911163569823,21.117963199846013,11.830942201091991,4.753761699221986
369,13.343629559020153,20.343329955506913,21.33695684398253,0.0
370,83.20697317986125,26.943956099385755,18.380015638382552,55.96159924083536
371,21.446495298601423,26.234985306380786,0.0,1.45586786904
372,0.0,0.0,23.091217851366466,0.0
373,24.72934183460834,0.0,18.434487664737492,6.379219293108311
374,9.15370350818589,10.482895323776335,28.451768398042677,5.30100083689602
375,5.534398686355293,19.893885530028985,7.160427416016869,11.639208360667732
376,28.80388406968925,22.839704232916468,16.278041102339248,10.014346577012068
377,18.903452468940948,10.682087238316598,35.34574923771801,0.0
378,36.55864256829079,23.547563472528413,39.32883762009956,0.0
379,32.45037665663444,11.127431236647114,28.401018226038573,1.5224411460741207
380,28.88470879401963,19.136514846162594,33.03833582153953,14.855809408052487
381,0.0,9.856467262911554,11.504598178759702,5.823067488871398
382,16.116457962838922,12.590746265936195,0.0,12.200812046111079
383,16.03127129867106,5.650952426906808,7.004692845405035,5.880059776672599
384,11.232479509208021,2.9070228878972237,9.510862262404054,6.101314236747334
385,6.995302533841261,11.319543078349056,1.261327726998304,6.99472450670413
386,2.399405640922237,5.528699917268664,7.388260583746493,2.4573158051123496
387,12.295929772690107,8.912342776263442,12.113752829562356,0.0
388,4.261416909274146,7.072816070428582,6.1185982971038575,0.0
389,4.736666400222341,6.159957873459649,14.156875012144315,0.0
390,17.71365923669631,4.653702346185403,4.122439668475376,5.924752220291837
391,16.558989944839688,20.62243729300251,10.73078910263942,0.0
392,25.568544903928817,48.99814693682295,17.292705983323856,7.521105275723498
393,7.545337676908112,0.0,22.088584309056696,68.38362325702367
394,30.19225597251269,0.0,20.838573722555655,7.439102348400287
395,30.130822141013937,21.591362960338042,20.275946431331562,7.021575487027986
396,12.899984257084217,17.616948112126344,19.3534169781279,9.213970592703868
397,10.376534244943347,0.0,11.072220809204731,0.0
398,15.031479084249709,25.377439611950745,14.34148006818321,0.0
399,16.93719196719685,21.992392090453475,10.169111975898272,8.358610101232362
400,0.0,14.610715284114354,9.167581190867693,8.990475358551395
401,30.28374682777858,24.954245743209395,32.906385038955264,0.0
402,28.952866710914403,12.824309759285711,34.63969732866387,0.0
403,16.26556593940536,15.35402812106794,9.430112212535619,0.0
404,34.52501897938054,18.784729822259287,49.10745726414984,3.590396885215111
405,8.610172768274023,4.195742923997934,0.0,10.289219461036897
406,11.716648641337475,8.896863199348623,18.285372997560184,9.51061124066208
407,7.6402668969598375,0.0,20.91766718089541,5.686641445811707
408,4.490840321513987,8.718001213324982,14.045890238342212,7.417365501238027
409,10.24720488728034,8.094654006062953,7.794298407720891,0.0
410,0.0,5.036414621277566,6.2406889968612935,0.0
411,14.621409594885678,6.075116963042878,8.256088039023012,3.6404904977215766
412,6.168547583673618,0.0,5.663057050425043,16.135368638446433
413,0.0,5.836846131641837,10.290888315247237,6.198356761783651
414,18.009120342961115,0.0,13.449748600016287,7.172059611355134
415,18.21053413433295,9.255717014020249,15.315014915995393,0.0
416,12.11424960329216,9.686126078101832,25.90494134220684,13.947375110331407
417,18.796370353411714,24.390038333892797,26.93892903788692,10.54829368740548
418,15.074747176962811,0.0,27.800190424176613,9.00538409506239
419,0.0,9.940004011804465,0.0,12.412439013722478
420,7.10295043273891,7.385908838541393,0.0,6.489099907457002
421,14.283323484166527,14.819588025616156,30.61226779091204,0.0
422,14.685567736797516,21.829429383580813,14.408568789522915,6.9890032100593595
423,18.383573413974638,14.812995490446172,24.67566795281933,11.925511620867132
424,17.993238772754246,17.68364523265246,6.9016090941027075,8.886697727806325
425,21.06836051870128,25.78935895831097,29.612868877824194,8.835311544291859
426,9.617310861718115,0.0,18.613852050068658,0.0
427,33.957646533509255,16.416754266762883,48.8422625410291,0.0
428,15.584430757894825,105.26873325186969,24.277816730198122,0.0
429,14.332065568043602,16.913505470669623,9.950961074335627,5.695005661293745
430,18.060036958368432,0.0,8.878119156985177,5.776990722681065
431,0.0,3.231834640999034,16.088641624144483,9.929215732171954
432,12.748106161347641,5.157425680099728,0.0,0.0
433,7.5135672907501165,11.526107380106266,7.985055440263403,4.059944487197404
434,4.099191392562397,4.96410377984999,7.88130057680273,2.158548934532373
435,9.26354588003372,6.824218153934761,9.418987515699698,21.31144315138471
436,10.177608984140253,6.795889622705696,0.20861734927855338,5.427493997255924
437,12.747027124936409,5.0675717342796265,12.03999483061266,4.202408167802583
