Timestamp,energy_price_CAISO,p_RegU_CAISO,loc_RegU_CAISO,p_RegD_CAISO,loc_RegD_CAISO,p_Spin_CAISO,deploy_factor_Spin_CAISO,loc_Spin_CAISO,p_NSpin_CAISO,deploy_factor_NSpin_CAISO,loc_NSpin_CAISO,p_RMU_CAISO,loc_RMU_CAISO,p_RMD_CAISO,loc_RMD_CAISO
2023-01-02 20:00:00,35.05353891569142,10.948672266034176,0.0,13.498339069908912,0.0,12.784420710241665,0.0,0.0,9.9741504799025,0.0,0.0,8.340230555004153,0.0,14.232034261996453,0.6491997446357456
2023-01-02 21:00:00,57.29725146541921,15.558026771965565,0.0,8.769196907029986,0.0,11.5083333403946,0.05539328497654175,0.0,21.023648655977308,0.0,0.0,23.00258486254625,0.0,4.141376935692902,0.0
2023-01-02 22:00:00,40.96926814261166,23.462488548054903,0.0,7.558814964038807,0.0,10.150893485985325,0.0,0.0,14.544321325719006,0.0,0.0,18.334067205178894,0.8127105205122169,11.428239365820136,0.0
2023-01-02 23:00:00,43.14119953362034,18.171228016211426,0.0,21.33358919561859,0.0,6.5564598266156136,0.20515375201343042,0.0,16.34609005631348,0.0,0.0,23.248666156793643,0.0,18.19918442683916,0.0
2023-01-03 00:00:00,60.012160241289195,11.16577001387885,0.0,10.796548913783681,0.0,22.482973530637402,0.0,0.0,8.23376248555612,0.0,0.0,18.72817686138133,1.9394519631395388,19.55560660278699,0.0
2023-01-03 01:00:00,50.17964297669799,21.45436171006552,0.0,20.120367698466854,0.0,17.26103192503201,0.3311272891315213,0.0,27.142673272742705,0.3083117762924346,0.0,22.313616272006705,0.0,17.452123167129894,0.0
2023-01-03 02:00:00,64.70654192456328,21.640999534094156,0.0,37.33260896832205,0.0,30.421799038027387,0.0,0.0,10.847791393869386,0.0,0.0,12.829795778276265,0.0,13.440013441728208,0.0
2023-01-03 03:00:00,66.1693611722719,23.114065232679938,0.0,18.722558033279775,0.0,21.74124941943732,0.0,0.0,26.213375446301775,0.0,0.0,18.10949490010899,0.0,4.315504890093145,0.0
2023-01-03 04:00:00,70.80195852879957,30.36333742692591,1.6478443614223772,18.921766872573155,0.0,27.025756185975784,0.0,0.0,35.03534423137479,0.0,0.0,13.791988990662558,0.0,24.09700337395855,0.0
2023-01-03 05:00:00,90.69064070436286,36.68417641076557,0.0,13.657350625018836,0.0,37.39591528005412,0.0,0.0,32.928916738604755,0.0,0.0,41.62500733719579,0.0,41.75809169876602,0.0
2023-01-03 06:00:00,75.22958821724866,21.071297275426797,0.0,29.79376055338623,0.0,9.199201674857783,0.0,0.0,9.788813472825641,0.0,0.0,8.299874104274362,0.0,31.48560408597227,0.0
2023-01-03 07:00:00,66.91041740123775,19.229190136664556,0.0,9.505926460545606,0.0,17.68550602559004,0.0,0.0,25.35222865813614,0.0,0.0,14.895366011019178,0.0,25.915436613961095,0.0
2023-01-03 08:00:00,96.14168517123605,30.98638129586068,0.0,12.201807952528819,0.0,27.38738590944755,0.06590073668178534,0.0,11.690809756747853,0.0,0.0,31.639446682682422,0.0,34.3630638439391,0.0
2023-01-03 09:00:00,73.96276678370621,14.5557587024258,0.0,32.828161179946825,1.440913553364865,28.406091429144336,0.0,0.0,19.13662201475007,0.11851341000337903,0.0,18.818209878638523,0.0,28.664086927336967,0.0
2023-01-03 10:00:00,58.66278572175611,3.420583735677816,0.0,16.235398561615817,1.3540247097525973,19.96785974586183,0.0,0.0,7.197002228350955,0.0,0.0,18.683046151333162,0.0,20.0586903315991,0.0
2023-01-03 11:00:00,73.87486292861125,26.83587441766862,0.0,16.364999276754315,0.0,32.557066224290836,0.0,0.0,9.654278683306655,0.0,0.0,11.275340552869459,0.0,27.34707759524779,0.0
2023-01-03 12:00:00,35.23636720695376,16.26290582704601,0.0,16.634080029863796,0.0,0.0,0.15579494427190677,0.44110934763235854,14.911441955211744,0.0,0.37466360963362055,11.977754740226956,0.0,15.154927128568877,0.0
2023-01-03 13:00:00,49.057738429418094,10.825174400395348,0.0,16.024691801168824,0.0,10.550095473400315,0.0,0.0,10.819715483870768,0.0,0.0,13.098612880432578,1.9038471897401716,9.567132603331373,0.0
2023-01-03 14:00:00,42.42413932136944,11.968550303423033,0.0,6.174041952108518,0.0,11.757335293268282,0.0,0.0,5.717813251563678,0.0,0.0,8.332710119377921,0.0,3.719035426867476,0.0
2023-01-03 15:00:00,43.916410050232265,3.2132465859982027,0.0,11.845532338422931,0.0,20.50556214355763,0.0,0.0,13.198006198117918,0.0,0.0,8.56850527326624,0.0,20.467128727434236,0.0
2023-01-03 16:00:00,42.77480168778049,17.718778026022225,0.0,8.125847939754612,0.0,16.462357526157408,0.0,0.0,21.81883515185273,0.0,0.0,3.7551655783687883,0.0,7.002930804763241,0.0
2023-01-03 17:00:00,35.64105915509877,13.496727759616341,0.0,14.791496921357721,0.0,11.112796191733079,0.0,0.0,9.214863697224764,0.0,0.0,8.357168793089095,0.0,13.092107753971746,0.0
2023-01-03 18:00:00,47.30847822745213,5.250882980063631,0.0,13.748489846243128,0.0,7.297976565872799,0.0,0.0,22.284916092333415,0.0,0.0,17.42300625856074,0.0,13.22423887835445,0.0
2023-01-03 19:00:00,50.14107408535143,24.755194544033806,0.0,18.96751569684126,0.0,25.326852193300425,0.0,0.0,15.141494688507064,0.0,0.0,11.609931901258722,0.733924152736849,21.15259337446197,0.0
2023-01-03 20:00:00,27.254843750856757,17.933074659201537,0.0,13.054644801808488,0.0,2.620269952452748,0.0,0.0,11.868256723003771,0.0,0.0,10.059231422958886,0.0,16.276002120685373,1.2943594683431956
2023-01-03 21:00:00,28.62053541931681,15.54380485458168,0.0,5.693412142883518,0.0,6.8829357798749315,0.0,0.8462050077126424,15.106455702448361,0.16839117456402827,0.0,13.078005280379049,0.0,6.472277259424968,0.0
2023-01-03 22:00:00,61.58983952735258,15.640681102869236,0.0,3.2357697812971287,0.0,16.000061676728983,0.0,0.0,21.428145932081332,0.0,0.0,17.150968505149066,0.0,19.912324467312978,0.0
2023-01-03 23:00:00,44.54494482789841,18.792915164625185,0.0,14.125966489777019,0.0,19.81851467970888,0.0,0.0,8.654083309976983,0.0,0.0,17.218738196937945,0.0,23.35768493655246,0.0
2023-01-04 00:00:00,35.80376492816442,6.840101058820321,0.0,6.39849503382463,0.0,11.22192494107983,0.0,0.0,10.864427685945401,0.0,0.0,5.523219305566011,1.4976423683733298,13.522607598511513,1.5002070885039238
2023-01-04 01:00:00,54.26864256810526,8.20626888520397,0.0,31.98805234982091,0.0,15.259442787174628,0.0,0.0,20.361396338534373,0.0,0.0,19.068413705879784,0.0,17.480536849106713,0.0
2023-01-04 02:00:00,63.30239590114842,14.56595067365303,0.0,23.010807021023872,0.0,2.903254429989478,0.48887415038750437,0.4811198463120919,29.08579764564497,0.0,0.0,19.753666016116128,0.0,13.937364407870666,0.0
2023-01-04 03:00:00,68.51829697741253,34.59560732461631,0.0,30.21671707617967,0.0,27.722015090022538,0.0,0.0,21.927451738980345,0.0,0.0,32.35857343839074,0.0,19.820189405456993,0.0
2023-01-04 04:00:00,69.86536844905187,17.879973317158175,0.0,19.977336219969043,0.0,31.125957185475485,0.0,0.0,23.862975369323685,0.11485207163838405,0.0,29.47748712288515,0.0,28.0818021679096,0.0
2023-01-04 05:00:00,65.29807960701578,11.353285275935454,0.0,18.702595998766498,0.0,28.662501091201293,0.0,0.0,19.273688108830648,0.0,0.0,17.76097126464631,0.0,22.374342396631267,0.0
2023-01-04 06:00:00,52.40362675873088,18.417606624688563,0.0,19.394813874989715,0.0,7.627170807898111,0.0,0.0,4.62715034272645,0.0,0.8546568182906921,7.848424749594681,0.0,6.946648883776164,0.0
2023-01-04 07:00:00,65.3352989234643,33.51721600285596,0.0,19.263718607809906,0.0,14.014083978987843,0.0,0.0,15.488399107888732,0.0,0.0,17.88726463634364,0.0,7.208961288990978,0.0
2023-01-04 08:00:00,70.21676594025647,32.886895738853276,0.0,14.544776540344811,0.0,9.183900029761046,0.0,0.0,21.538496369222305,0.0,0.0,7.605155806664499,0.0,17.125754964762685,0.0
2023-01-04 09:00:00,72.34048226811449,15.898060219946368,0.0,34.76702471289751,0.0,29.54632447949575,0.0,0.0,19.710028778212813,0.0,0.0,30.684980848989028,0.0,19.17532803082991,0.0
2023-01-04 10:00:00,61.67344639933239,6.205288686429194,0.0,21.525121426510346,0.0,10.991379624519626,0.0,0.0,9.976210988310708,0.0,0.0,12.524425626646405,0.0,10.025091858225219,1.434624397799764
2023-01-04 11:00:00,66.93885970354852,20.753773543864757,1.1345730696607488,26.287881551939286,0.39349440890553833,18.837176434640504,0.0,0.0,23.05252168848955,0.0,0.0,26.238201120390414,0.0,13.900734767097784,0.0
2023-01-04 12:00:00,39.19585298888277,16.938030929584794,0.0,8.32820208755658,0.0,14.470540552738585,0.0,0.0,16.77397729380456,0.0,0.0,10.120175749066794,0.0,18.406746904854387,0.0
2023-01-04 13:00:00,46.554205132751676,27.30196186947132,1.3865594136718977,13.948838306679008,0.0,17.865308440583167,0.0,0.0,16.154868502741472,0.0,0.0,24.770634924858758,0.0,7.405020313372052,0.0
2023-01-04 14:00:00,39.46786023410934,11.432006717598142,0.0,15.792514073027995,0.0,10.093228221984564,0.0,0.0,9.017134376391443,0.43638446311701184,0.0,10.97936512887707,0.0,10.020001254552342,0.0
2023-01-04 15:00:00,57.23283268411858,4.8014676569327355,0.0,14.18041283372502,0.0,9.387299842269103,0.2895688190758318,0.0,24.240279821373598,0.0,0.0,29.76277014566969,0.0,22.871114655805133,0.0
2023-01-04 16:00:00,45.10552915217028,22.502410897148188,0.0,8.754855325075331,0.0,8.839330651161994,0.0,0.0,5.549730667934263,0.0,0.0,10.116773338699831,0.0,22.164036501587805,0.0
2023-01-04 17:00:00,66.63209640520736,27.872065173714997,0.0,18.944901389630544,0.0,23.88458005071781,0.0,0.0,26.522712698694697,0.0,1.6706526939844277,25.557138570549025,1.5813065020702366,29.789487917951437,0.0
2023-01-04 18:00:00,36.58056274860739,16.768471380901627,1.1067247557000794,6.950947788509061,0.0,2.1335883426981246,0.0,0.0,11.383934684976163,0.0,0.0,11.641343599329929,1.4781627263485428,16.984017549882235,0.0
2023-01-04 19:00:00,42.30350830052447,11.245938101780856,0.0,14.954263906020858,0.0,19.011943496340795,0.0,0.0,18.838210428696964,0.0,0.0,17.916634562621297,0.0,5.565197632161531,0.0
2023-01-04 20:00:00,38.65629692591446,10.96081750387526,0.0,13.875337628725394,0.0,11.933167241458065,0.0,0.0,10.392314192691842,0.0,0.0,9.015900757423232,0.395869399112297,7.980463380660083,0.0
2023-01-04 21:00:00,26.311831194344933,2.3869909862330188,0.0,11.407848485885681,0.0,12.389083077680924,0.0,0.0,11.115394732057075,0.0,0.0,12.9917393510478,0.0,11.855713783969415,0.0
2023-01-04 22:00:00,37.70215085034833,10.507521554119332,0.0,9.130920781457807,0.0,4.909178241183121,0.0,0.0,17.827235006764823,0.0,0.0,5.390007953904484,0.9579088902722667,18.91404850152294,0.0
2023-01-04 23:00:00,45.54797604551364,14.872325576461998,0.0,21.741814513421765,0.0,2.674683833761457,0.0,0.0,18.51619416969703,0.0,0.0,5.472470304812528,0.0,12.631578930523446,0.0
2023-01-05 00:00:00,34.828663706157336,3.324079038584008,0.0,5.510321541708987,0.0,12.538077003930375,0.0,0.0,15.413431614487589,0.0,0.0,12.962999413499258,0.0,7.264214818014251,0.0
2023-01-05 01:00:00,51.533360480647076,11.62253198303246,0.0,24.692932073637028,0.0,19.584470056291963,0.0,0.0,6.200610865905976,0.0,0.0,20.445382591421343,0.0,21.918007882916847,0.0
2023-01-05 02:00:00,42.053995377078905,13.384457768843005,0.0,13.781289305586784,0.0,19.739768026224482,0.0,0.0,11.429269209517544,0.0,0.0,10.187044907774402,0.5640908930192792,7.9819263676932195,1.2768909798307564
2023-01-05 03:00:00,89.4545562743677,7.6354693769361495,0.0,31.667222931108608,0.0,24.79951710771344,0.0,0.0,29.75084041841584,0.0,0.0,9.011227684586284,0.0,27.2887220510879,0.0
2023-01-05 04:00:00,71.79974058504501,7.7639402402582,0.0,7.773115641738941,0.0,33.81598461661267,0.0,0.0,12.976589980998142,0.0,0.0,9.392310341698039,0.0,28.54982253576338,0.0
2023-01-05 05:00:00,66.87135468156863,27.96475769706976,0.0,15.800011863947821,0.0,31.08043879646802,0.0,0.0,15.53658351441586,0.0,0.0,11.229134845333192,0.0,22.409378440225062,0.0
2023-01-05 06:00:00,71.38724152205556,16.07706721720457,0.0,13.008609484091906,0.6956205536486182,27.668708379432303,0.0,0.0,31.218228111089168,0.0,0.0,33.136189526414334,0.0,9.803130407576754,0.0
2023-01-05 07:00:00,75.38127962848084,13.623635038050027,0.0,24.459584749945968,0.0,32.59940720515801,0.0,0.0,29.950341894605916,0.0,0.0,31.500336742199895,0.0,20.25005081721855,0.0
2023-01-05 08:00:00,74.20917341366211,15.338581131190717,0.0,11.201944701274785,0.0,12.953077818025994,0.0,0.0,27.103814565823644,0.0,0.0,19.782682736832996,0.0,7.775356740505374,0.0
2023-01-05 09:00:00,59.74475304817449,31.625397166759768,0.0,25.80177015427721,0.0,18.017254469256155,0.0,0.0,18.82844099808531,0.0,0.1389356548158222,22.76713693316312,0.0,18.187097025438483,0.0
2023-01-05 10:00:00,52.12727054071688,13.369164068293653,0.0,20.2228164063704,0.0,23.314937740509933,0.0,0.0,22.52250431262464,0.0,0.0,4.96713613280664,0.0,22.072288764022595,0.0
2023-01-05 11:00:00,53.91441421260231,11.47365750103441,0.0,22.933008359033735,0.0,18.98169662459037,0.0,0.0,9.609731305319528,0.0,0.0,21.074994099186117,0.0,5.818802873115073,0.23234982297659285
2023-01-05 12:00:00,47.21650068671876,10.973899695302677,0.0,10.931764684302708,0.0,23.036488902891808,0.0,0.0,1.4059614017686317,0.0,0.0,17.908252535176302,0.0,19.899611571929476,0.0
2023-01-05 13:00:00,29.222405735387557,10.065615420670216,0.0,3.5727886436846323,0.0,10.075193629174215,0.0,0.0,13.53663966971673,0.0,0.0,3.3720054258631693,0.0,0.0,0.0
2023-01-05 14:00:00,20.181362189183496,4.826380761419585,0.0,7.432447273004262,0.0,9.86753351130741,0.0,0.0,7.764364871933294,0.0,0.0,12.67878320502182,0.0,1.532715791630081,0.0
2023-01-05 15:00:00,45.226463876167585,4.3239064031744245,0.0,11.170053583300133,0.0,19.63419057577775,0.0,0.0,21.14271053598566,0.0,0.0,13.888264481282741,0.0,20.845103594191748,0.0
2023-01-05 16:00:00,42.18567298008151,21.668644617087665,0.0,2.3795087381587177,0.0,12.161567382446718,0.0,0.0,8.879130456915403,0.0,0.0,11.11911829941486,0.0,8.02635623305688,0.0
2023-01-05 17:00:00,30.39160652849602,6.969783068900518,0.0,11.638379607064785,0.0,7.8233449468304865,0.0,0.0,4.917935044077543,0.0,0.0,8.362568305869436,1.1514604973935854,5.798220304632889,0.0
2023-01-05 18:00:00,20.44977485103567,4.4557111149534965,0.0,7.229096886446837,0.0,12.793142251306909,0.0,0.0,8.262837896649586,0.0,0.0,12.778902676415026,0.0,2.5024236271364826,0.0
2023-01-05 19:00:00,25.233304413836883,13.55172020759715,0.0,12.770652537237027,0.0,10.715025877485498,0.0,0.0,2.0391981673174264,0.0,0.0,10.240799849883867,0.0,14.446416525830468,0.0
2023-01-05 20:00:00,38.55780600098691,15.713100316731435,0.0,14.41853397378301,0.0,22.713949998652073,0.0,0.0,16.806613642874144,0.0,0.0,8.027270336854958,0.0,20.5449287498792,0.0
2023-01-05 21:00:00,31.766271947394983,6.487018072203965,0.0,20.88843271037189,0.0,11.092456641136087,0.0,0.0,13.505666693343287,0.0,0.0,13.578203739304751,0.0,10.822253664773326,0.0
2023-01-05 22:00:00,25.689252455936234,11.48035189518612,0.0,9.771799560260657,0.4738732988751082,4.4132747975641085,0.0,0.0,0.977171903457192,0.0,0.0,6.339835580513907,0.583693607430691,7.3359446840328895,0.0
2023-01-05 23:00:00,44.45070547918397,13.396992785178494,0.0,20.839475307091273,0.0,17.318698219598822,0.3451001583650844,0.0,22.450083647826148,0.0,0.0,6.409307360423042,0.0,15.247185648846376,0.0
2023-01-06 00:00:00,38.985780163591464,14.091100794045545,0.0,7.063693757672077,0.0,17.811247745434695,0.0,0.0,14.84531247152471,0.0,0.0,16.273883811101115,0.0,13.796748219858724,0.0
2023-01-06 01:00:00,57.25696535242118,5.936755014173253,0.0,10.794614398096837,0.0,25.653738038362903,0.0,0.0,18.68191260856836,0.0,0.0,10.344364321964573,0.0,24.274540985821112,0.0
2023-01-06 02:00:00,55.57998015101424,27.41586477491852,0.0,6.187674961181583,0.0,20.95852852937115,0.0,0.0,1.0316485259489259,0.0,0.0,19.65150328466021,0.0,8.434731723863562,0.0
2023-01-06 03:00:00,66.08913722170102,24.025453088187273,0.0,27.3780218125936,0.0,9.175279792563337,0.0,0.0,9.897475403104536,0.0,0.0,6.297745509974352,0.0,31.143341673331747,0.0
2023-01-06 04:00:00,52.11425584193479,17.39095931597392,0.0,10.1744187995081,0.0,12.449912249408612,0.0,0.0,24.889533769972523,0.0,0.502893354649246,23.8837616040878,0.0,19.294118517522605,0.0
2023-01-06 05:00:00,72.9329680639714,25.440002241401125,0.0,24.637291723682278,0.0,33.351045986955995,0.0,0.0,14.872008012222741,0.0,0.0,16.817885042237048,0.0,5.460141243604539,0.0
2023-01-06 06:00:00,48.812492693645865,24.507504895046722,1.8262815310983707,9.607535164730495,1.9375440591831932,14.002571890964369,0.0,0.0,22.92600253303335,0.0,0.0,9.171179202589045,0.5401121056837,16.416878653306227,0.0
2023-01-06 07:00:00,56.777601998447125,18.553510063410727,0.0,28.603711509235414,0.0,18.75436928706985,0.0,0.0,28.481296257266425,0.0,0.0,4.67320852347621,0.0,15.754080530199406,0.0
2023-01-06 08:00:00,47.82685654137089,16.584334428970084,0.0,15.239181760784865,0.0,21.84453750964907,0.0,0.0,6.847760072343357,0.05094165510169348,0.0,15.996186195725597,0.0,4.260010863665289,0.0
2023-01-06 09:00:00,42.70644583310768,6.167811049421184,0.0,12.127918377140638,0.0,6.966360654265635,0.0,0.7073701919215105,6.089825805455881,0.0,0.0,19.943906949316634,0.0,6.88870592308573,0.0
2023-01-06 10:00:00,43.49185203480205,18.360163338837683,0.0,5.413058718152481,1.6132615613431072,14.817217644448565,0.3124274231703082,0.0,21.084842188781423,0.0,0.0,1.2687759103041394,0.0,12.478608264000115,0.0
