Timestamp,energy_price_ISONE,p_Spin10_ISONE,deploy_factor_Spin10_ISONE,loc_Spin10_ISONE,p_NSpin10_ISONE,deploy_factor_NSpin10_ISONE,loc_NSpin10_ISONE,p_OR30_ISONE,deploy_factor_OR30_ISONE,loc_OR30_ISONE
2023-01-01 20:00:00,32.18172086869647,9.066708774381349,0.39948893900435917,0.0,2.9755810038682906,0.0,0.0,6.276694831716167,0.49207746397790786,0.0
2023-01-01 21:00:00,31.071869373978856,13.929435868072774,0.0,0.0,7.015477368496284,0.0,0.0,15.474767924506992,0.2894383063726214,0.0
2023-01-01 22:00:00,45.762402139664125,6.357865347719159,0.0,0.0,9.66155325220099,0.25195402823174934,0.0,22.092495873647305,0.0,0.0
2023-01-01 23:00:00,55.89988814661886,3.6027515560686325,0.0,0.0,20.557483134773857,0.33721489351642836,0.0,13.08998130498005,0.0,0.0
2023-01-02 00:00:00,50.8586710683487,11.715041777529182,0.10539465406600335,0.0,12.36897417064458,0.0,0.0,2.78201859052478,0.0,0.0
2023-01-02 01:00:00,50.54899216222698,17.041266659927324,0.0,0.0,14.030098145581785,0.3357518230082869,0.0,21.43285336890666,0.0,0.0
2023-01-02 02:00:00,51.83427425676426,23.875686232240007,0.0,0.0,18.890829167358962,0.0,0.0,6.967743228159042,0.0,0.0
2023-01-02 03:00:00,61.85769125217391,4.430216341123881,0.0,0.0,13.888944285778884,0.0,0.0,29.234474128820985,0.0,0.0
2023-01-02 04:00:00,75.02256387680131,11.256818113840088,0.0,0.0,8.842887055315787,0.0,0.0,13.970335146189964,0.0,0.0
2023-01-02 05:00:00,61.369911558953405,8.669697838869647,0.0,0.0,10.131192852122709,0.0,0.0,19.111368682409235,0.0,0.0
2023-01-02 06:00:00,74.54870061267928,13.536024555261399,0.0,0.0,11.563122964837394,0.0,0.0,20.116428312570015,0.0,0.0
2023-01-02 07:00:00,64.64966822512578,8.316418820230181,0.0,0.0,23.728352001536294,0.4752771091561344,0.0,26.667318185392332,0.0,0.0
2023-01-02 08:00:00,78.69205230808271,29.58441055116793,0.0,0.0,17.373118912239022,0.0,0.0,26.86637625529173,0.202168450142676,0.0
2023-01-02 09:00:00,78.203668430661,21.33201178366102,0.015666243679618705,0.0,34.24042424834706,0.0,0.0,24.655426367657906,0.0,1.4047168673764494
2023-01-02 10:00:00,64.28072009571265,9.611632712665502,0.0,0.0,21.103299828660486,0.3498094417130877,0.0,9.805062056855261,0.4190719043817882,0.0
2023-01-02 11:00:00,58.02124429655403,16.54920632608826,0.0,0.0,18.907063883214093,0.0,0.0,22.52548045287171,0.4637336321073675,0.0
2023-01-02 12:00:00,59.83083079929496,5.056998899493072,0.10832593048479464,0.0,21.555309426460838,0.0,0.0,22.438486789051332,0.0,0.0
2023-01-02 13:00:00,68.33394534358501,28.9529090778003,0.0,0.0,15.209551373226056,0.0,0.0,11.414262938903788,0.0,0.0
2023-01-02 14:00:00,40.094464443778314,10.981713339647499,0.0,0.0,18.846817352268072,0.3404756106119725,0.0,16.0824914509162,0.0,0.0
2023-01-02 15:00:00,46.67481782378992,11.408978202382293,0.0,0.0,9.281998969601133,0.04902262390916148,0.0,17.20038353972652,0.0,0.0
2023-01-02 16:00:00,58.24074472608133,18.350455232751635,0.044770310230716884,0.0,10.423790751339844,0.0,0.0,15.134132831749113,0.0,0.0
2023-01-02 17:00:00,24.723823214220477,5.399187415815258,0.0,0.0,8.554959039700186,0.0,0.0,4.74519717561344,0.0,0.0
2023-01-02 18:00:00,34.48746497215805,6.52870638357164,0.0,0.0,5.9090079566230305,0.0,0.0,14.04166605427327,0.0,1.105993428857355
2023-01-02 19:00:00,47.135846622023564,8.244639669848965,0.0,0.0,17.05451996577702,0.3763105552770393,0.0,0.23790245651493347,0.0,0.0
2023-01-02 20:00:00,34.77237807495892,5.70561397439338,0.0,0.0,11.512483863425222,0.0,0.0,7.497467950308552,0.0,0.0
2023-01-02 21:00:00,43.50165473005739,14.007960537910975,0.18737102250534932,0.0,10.745140410208753,0.0,0.0,14.808628263793443,0.0,0.0
2023-01-02 22:00:00,52.061023410539676,22.555737597547296,0.0,0.0,10.040539827066118,0.0,0.0,11.20979447981017,0.0,0.0
2023-01-02 23:00:00,49.470674184511694,14.677237208700623,0.0,0.0,9.705409101617125,0.2028955908482516,0.7442490117321016,19.775221112613416,0.0,0.0
2023-01-03 00:00:00,35.55956292338938,19.637163959163914,0.0,0.0,16.447806323899822,0.0,0.0,12.61513007479835,0.0,0.8707091281734859
2023-01-03 01:00:00,52.15809483962597,24.71202818595683,0.0,0.0,6.9510345344723525,0.0,1.3992609101436713,15.662215234236195,0.0,0.0
2023-01-03 02:00:00,55.34206231466674,27.438137652393976,0.37482304073552747,0.0,19.68275481770386,0.0,0.0,20.532847642292023,0.0,0.0
2023-01-03 03:00:00,66.50651355286907,15.552734894479215,0.0,0.0,10.337397092708086,0.0,1.4083867843679652,12.876903557876501,0.0,0.0
2023-01-03 04:00:00,85.83482071187196,29.87178585190602,0.0,0.0,35.79298799990764,0.0,0.0,11.947528468490372,0.0,0.0
2023-01-03 05:00:00,82.7681977852437,14.148353121550816,0.17999711060658052,0.0,33.17594288416211,0.0,0.0,40.74413833399497,0.0,0.0
2023-01-03 06:00:00,73.78028859476403,15.073718984237257,0.0,0.0,17.00163289600006,0.0,0.0,21.99062035596113,0.0,0.0
2023-01-03 07:00:00,76.31052973801023,36.31178861207463,0.0,0.0,11.939415078843782,0.0,0.0,12.246492498819967,0.0,0.0
2023-01-03 08:00:00,46.629279960955046,9.225340523568676,0.0,0.0,7.455236359641126,0.0,0.0,7.98032716300428,0.0,0.0
2023-01-03 09:00:00,53.030025224347,21.976798319964733,0.0,0.0,6.071607693673194,0.0,0.0,13.699574969034618,0.0,0.0
2023-01-03 10:00:00,46.98948089913472,10.558328348407834,0.0,0.0,6.49372606741213,0.0,0.0,3.9542819574321895,0.0,0.0
2023-01-03 11:00:00,75.28059266450869,34.62475243742904,0.0,0.0,28.00349225319731,0.0,0.0,23.47802181164045,0.0,0.0
2023-01-03 12:00:00,44.74994371894559,3.5318467272855942,0.0,0.0,3.9600512562285326,0.0,0.0,9.131153211207181,0.0,0.0
2023-01-03 13:00:00,48.202775167716275,21.057408488778613,0.0,0.0,8.342741252437877,0.0,0.0,15.3527207906728,0.0,0.0
2023-01-03 14:00:00,38.17221307657207,25.462751807121922,0.0,0.0,1.8054233383882572,0.0,0.0,4.77865694752182,0.0,0.382527710036208
2023-01-03 15:00:00,33.27867798408484,7.087558802444089,0.0,0.4608062325803457,13.141728867694288,0.0,0.0,11.414727148314215,0.0,0.0
2023-01-03 16:00:00,45.93144747246685,16.7427275589895,0.0,0.0,12.855724522309844,0.0,0.0,16.32482419264717,0.0,0.0
2023-01-03 17:00:00,43.83627077859808,11.483614836210021,0.0,0.0,19.484722504309723,0.0,0.0,19.59032919601105,0.35622317685072263,0.0
2023-01-03 18:00:00,47.83659693673229,14.02045212507102,0.0,0.0,7.153302905670848,0.4146292673579137,0.0,12.33338189459199,0.0,0.0
2023-01-03 19:00:00,56.24979715691019,11.246744749053697,0.0,0.0,17.60318868049364,0.17272383087241608,0.0,12.964436048881304,0.0,0.0
2023-01-03 20:00:00,31.439945010913718,18.305362374289025,0.0,0.0,6.361865367802,0.0,0.0,3.446084027887356,0.0,0.0
2023-01-03 21:00:00,37.8823923668151,16.057232152835525,0.0,0.0,12.338475849270777,0.0,0.0,5.384595157816632,0.0,0.0
2023-01-03 22:00:00,45.97169158949586,13.313820078657418,0.0,0.0,15.55072006912945,0.0,0.0,24.812848573716796,0.0,0.0
2023-01-03 23:00:00,48.91884324476233,10.367451747292435,0.0,0.0,20.368997295022883,0.0,0.0,25.5385962017209,0.22386096521551754,0.0
2023-01-04 00:00:00,43.07619176416628,15.35304716830378,0.0,0.0,12.280177837209287,0.0,0.0,15.076524042748046,0.0,0.0
2023-01-04 01:00:00,41.2400169850325,6.319257713577596,0.0,0.0,10.36025450078883,0.0,0.0,4.822744710189005,0.0,0.0
2023-01-04 02:00:00,59.075176631145226,14.86934244417796,0.0,0.0,26.829909925898086,0.23992161983548335,0.0,17.071801757352617,0.0,0.0
2023-01-04 03:00:00,54.66623449568854,18.469134012625396,0.0,0.0,15.814223964319545,0.0,0.0,29.71724451635273,0.3425817814912962,0.0
2023-01-04 04:00:00,77.88818362241041,16.244792872247142,0.0,0.0,31.855912802371332,0.0,0.0,24.824441686599116,0.0,0.0
2023-01-04 05:00:00,64.36844864708726,28.27363119099107,0.0,0.0,15.576090299417228,0.0,0.0,9.164366596245255,0.0,0.0
2023-01-04 06:00:00,74.97678436409264,16.453264774981925,0.0,0.0,20.968202360496456,0.0,0.0,5.894059433224109,0.0,0.0
2023-01-04 07:00:00,61.269424537472474,26.51765258424839,0.0,0.0,5.8305821935565,0.0,0.0,22.283525660308435,0.0,0.0
2023-01-04 08:00:00,56.19219697550402,6.548200309082051,0.0,0.0,6.450782130979847,0.0,0.0,7.30832515436167,0.0,0.0
2023-01-04 09:00:00,57.48083037171891,11.73033624623254,0.0,0.0,9.014216396233905,0.0,0.0,16.379344647556152,0.0,0.0
2023-01-04 10:00:00,64.99853220019853,19.227928001980285,0.0,0.0,13.949639234620015,0.0,0.0,17.370775233717755,0.0,0.0
2023-01-04 11:00:00,60.76091743010076,23.317111691802527,0.0,0.0,14.302668873635788,0.37731851497755087,1.1128113972736715,8.013958131861497,0.0,0.0
2023-01-04 12:00:00,53.96880805230562,3.9959548152749456,0.0,0.0,23.027956462983866,0.0,0.0,24.12853693609192,0.0,0.0
2023-01-04 13:00:00,47.857007598592155,2.003238682987369,0.3693513328745857,0.0,14.31097904397897,0.0,0.0,9.95607115266434,0.0,0.0
2023-01-04 14:00:00,48.987463101513086,23.15816834482208,0.0,0.0,28.748664166403465,0.0,0.0,16.42881075059649,0.0,0.0
2023-01-04 15:00:00,32.72060255350269,7.756939621721347,0.0,0.0,17.037477780246086,0.0,0.0,21.957744927214534,0.0,0.0
2023-01-04 16:00:00,32.282463227201454,3.149453522197397,0.0,0.0,11.405754717652714,0.0,0.0,13.84322473686086,0.0,0.0
2023-01-04 17:00:00,35.632167684445214,9.462822476959833,0.0,0.0,6.329245366669535,0.0,0.0,12.00834690105479,0.0,0.0
2023-01-04 18:00:00,28.729175102219465,4.220703182059223,0.0,0.0,1.324280951089328,0.2650662011203233,0.0,0.0,0.0,0.0
2023-01-04 19:00:00,30.700269540395325,4.6576332985364,0.0,0.0,8.5296088835237,0.0,0.0,9.707040249792234,0.0,1.4394054256515894
2023-01-04 20:00:00,25.831909811020168,4.55802697787558,0.0,0.0,3.5301149828642364,0.0,0.0,0.0,0.0,0.0
2023-01-04 21:00:00,49.30020396428877,23.089994892781846,0.0,0.0,19.364908675100946,0.0,0.0,16.029514781908905,0.0,0.0
2023-01-04 22:00:00,59.21233462872993,29.85360882192544,0.0,0.0,18.770550184075226,0.0,0.14098276142553035,19.427302740330425,0.0,0.0
2023-01-04 23:00:00,17.02181734231931,5.855599988810193,0.0,0.0,7.89556022750075,0.0,0.0,6.817024822444219,0.0,0.0
2023-01-05 00:00:00,51.208912472060724,25.882584493161495,0.47216165329516135,0.0,7.345692210269243,0.0,0.0,11.38168155288309,0.45207366274669664,0.0
2023-01-05 01:00:00,49.200824662356,7.165238044974686,0.13590875168981673,1.0252414070410834,14.589096717761642,0.0,0.0,15.982701662612602,0.0,0.0
2023-01-05 02:00:00,49.377667345362404,13.804615807878912,0.0,0.0,18.419900025849103,0.0,0.0,15.198587942815513,0.0,0.0
2023-01-05 03:00:00,57.10137307082387,18.7292034335717,0.0,0.0,11.41755776721943,0.0,0.0,16.299452241571498,0.0,0.0
2023-01-05 04:00:00,72.17639347442345,14.728494727491261,0.0,0.0,28.29312899532838,0.0,0.0,23.21598489111293,0.0,0.0
2023-01-05 05:00:00,62.53071423291543,27.002733041733176,0.0,0.0,14.25666186437251,0.0,0.0,15.93882556840154,0.0,0.0
2023-01-05 06:00:00,66.9439369801894,33.10603950851024,0.0,0.0,19.055207357296247,0.0,0.0,19.812278486388472,0.0,0.0
2023-01-05 07:00:00,64.24028271602123,19.949797110613122,0.0,0.0,13.767277668263068,0.0,0.0,25.055520208355947,0.0,0.8767160710414098
2023-01-05 08:00:00,56.100557896162464,22.92576960037828,0.0,0.0,24.119771213558312,0.0,0.0,12.895232123023966,0.0,0.0
2023-01-05 09:00:00,53.325665351002066,21.393229158687944,0.0,0.0,8.896829168770399,0.0,0.0,17.005589613482247,0.0,0.0
2023-01-05 10:00:00,44.1914489959143,15.834181707704767,0.0,0.0,13.097483552030116,0.0,1.337148648836943,12.192118734776093,0.0,0.0
2023-01-05 11:00:00,48.07223168649541,7.5249667106397355,0.0,0.0,10.178921088276972,0.27344419372862444,0.0,18.34122222107673,0.0,0.0
2023-01-05 12:00:00,40.656358516290794,22.964145507710732,0.0,0.0,17.652714654841162,0.0,0.0,13.509364291812936,0.0,0.0
2023-01-05 13:00:00,48.93363245782261,7.497149205721657,0.0,0.0,17.409450138174527,0.0,0.0,9.468693136988472,0.0,0.0
2023-01-05 14:00:00,40.3621547177233,14.469269979223547,0.0,0.0,12.621415218064323,0.0,0.0,11.995734271718101,0.2507866354854836,0.0
2023-01-05 15:00:00,50.28567548094859,24.345641570751525,0.0,1.7128315329137194,9.121805881287525,0.0,0.0,9.208964041766546,0.0,0.21599618125065753
2023-01-05 16:00:00,31.807418371156,5.75303750128869,0.0,0.0,2.9173504819565683,0.0,0.0,1.34766602514037,0.0,0.0
2023-01-05 17:00:00,7.653874056946989,1.7614417121024646,0.0,0.0,10.362944666793632,0.019365642657349105,0.0,5.05202714254308,0.0,0.0
2023-01-05 18:00:00,36.39973583068454,1.0203357652323284,0.0,0.0,15.232308541858714,0.0,0.0,10.027401358408625,0.0,0.0
2023-01-05 19:00:00,28.085339200363354,14.19824398407045,0.0,0.0,1.8603441892919426,0.0,1.4959594269112235,6.435090940556682,0.0,0.0
2023-01-05 20:00:00,34.304926425373786,7.648989969589256,0.0,0.0,5.085538019710944,0.0,0.0,15.085985245200352,0.0,0.0
2023-01-05 21:00:00,44.19872793264925,10.142673881791003,0.0,0.0,14.052113962064595,0.0,0.0,13.550163195421842,0.0,0.0
2023-01-05 22:00:00,34.97945378821964,18.947253156758688,0.0,0.0,13.195664832546537,0.0,0.0,5.344993873390472,0.0,0.0
2023-01-05 23:00:00,45.63411266172136,6.5650221821915675,0.0,0.0,13.482347378597764,0.0,0.0,9.850013102011683,0.0,0.0
2023-01-06 00:00:00,51.52376353625933,11.072606927625596,0.0,0.0,21.906013589955098,0.0,0.0,9.773810286455834,0.0,0.0
2023-01-06 01:00:00,48.512456994055704,4.546554712178267,0.0,0.0,6.894730495930689,0.0,0.0,12.172178343255133,0.459136861124661,0.0
2023-01-06 02:00:00,47.45793268562923,15.722537966829051,0.0,0.0,15.360603670632752,0.1352088348110024,0.0,19.517009869238635,0.0,0.0
2023-01-06 03:00:00,49.51262531872284,16.30204148039649,0.0,0.0,11.5207212730305,0.0,0.0,19.631977916826404,0.0,0.0
2023-01-06 04:00:00,62.785359506185735,25.909371331349146,0.0,0.0,11.543838573364276,0.21059552948716276,0.0,13.671276149246115,0.0,0.0
2023-01-06 05:00:00,57.6128613763111,17.078296739142473,0.07807179795915635,0.0,20.76028779567193,0.0,0.0,16.352230850343563,0.0,0.0
2023-01-06 06:00:00,51.64229608277524,18.511140410567563,0.0,0.0,13.92286764662541,0.36207218114237083,0.0,13.054888549733096,0.0,0.0
2023-01-06 07:00:00,58.62258271232092,26.52705178672123,0.0,0.0,26.532532425295326,0.40559582922867377,0.0,15.13368457387427,0.0,0.0
2023-01-06 08:00:00,50.26925966346783,23.416802649443966,0.0,0.0,7.385919255533382,0.0,0.0,8.75412885895962,0.0,0.0
2023-01-06 09:00:00,52.23287187250908,18.63088013457407,0.0,0.0,7.13568764358923,0.0,0.0,12.659612958355332,0.0,0.0
2023-01-06 10:00:00,55.042141527841174,21.68196068232818,0.0,0.0,13.008403058939196,0.0,0.0,12.914538966783896,0.0,0.0
2023-01-06 11:00:00,37.31751585584677,12.222154409248366,0.0,0.0,14.068662891277102,0.0,0.0,19.03812156312329,0.0,0.0
2023-01-06 12:00:00,28.15221679543085,13.045349323798828,0.0,0.0,6.389115988998325,0.0,0.0,13.178097471537264,0.0,0.7936282341671582
2023-01-06 13:00:00,10.705574976784202,5.700435992058466,0.0,0.0,8.021186823693,0.0,0.0,1.8645896079896986,0.0,0.0
2023-01-06 14:00:00,34.93004351557998,13.544330836090749,0.0,0.0,10.513830655300781,0.0,0.0,6.766057852664533,0.0,0.0
2023-01-06 15:00:00,32.64403106407764,7.717780914654579,0.0,1.752343081798595,7.0898769740419265,0.0,0.0,2.9768739035925744,0.0,0.0
2023-01-06 16:00:00,28.803492094952272,0.0,0.0,0.0,10.783680574878018,0.07041548074413015,0.0,11.783616966277618,0.0,0.0
2023-01-06 17:00:00,16.737481975358435,7.535908416036818,0.0,0.0,4.019025731676084,0.0,0.0,3.9847191909692397,0.0,0.0
2023-01-06 18:00:00,20.388825693414866,10.779474411013258,0.0,0.0,5.03863299093145,0.0,0.0,6.33558146379854,0.0,0.0
2023-01-06 19:00:00,28.115090093372245,4.625943113985013,0.0,0.13577965243777312,10.241237211060152,0.0,0.0,3.2178805696515616,0.0,0.0
2023-01-06 20:00:00,37.3541603320422,14.237320372448115,0.0,0.0,5.282010217520149,0.0,0.0,7.800530447898129,0.25072092930642664,0.0
2023-01-06 21:00:00,35.744802156497634,13.76218609544555,0.0,0.0,15.511091742605794,0.16464080923328225,0.0,15.813931356716706,0.0,0.0
2023-01-06 22:00:00,34.94139336428432,16.0225525783297,0.0,0.0,10.71508760590998,0.0,0.0,10.947398952246736,0.0,0.0
2023-01-06 23:00:00,42.73454983930279,13.527890309835929,0.0,0.0,16.90815240805816,0.0,0.0,9.570366350645275,0.0,0.0
2023-01-07 00:00:00,40.61496367339262,5.974877989765662,0.0,0.0,5.8024547189936495,0.0,0.0,23.956914039653554,0.0,0.0
2023-01-07 01:00:00,36.02006692065909,18.984590557166165,0.0,0.0,14.285677866192579,0.0,0.0,16.4777622397802,0.0,0.0
2023-01-07 02:00:00,46.49585440549643,18.59608227857602,0.3072780672167902,0.0,9.709175597390956,0.0,0.0,8.346388776077358,0.0,0.0
2023-01-07 03:00:00,42.36624808751871,9.684792591014844,0.0,0.0,8.901732462127423,0.0,0.0,17.728498307845214,0.0,0.0
2023-01-07 04:00:00,69.32359152146873,27.887519892460734,0.0,0.0,14.67797482757174,0.0,0.0,11.279795813783972,0.0,0.0
2023-01-07 05:00:00,47.69470311430613,18.310660490288615,0.0,0.0,15.25190772376504,0.0,0.0,17.34514669201678,0.0,0.0
2023-01-07 06:00:00,65.32619778483529,12.908103739227284,0.0,0.0,20.387602331900986,0.0,0.0,12.079459712879297,0.0,0.0
2023-01-07 07:00:00,59.171849535843094,11.331678358510233,0.3502781033854225,0.0,8.121042453468545,0.0,0.0,11.520690880451133,0.0,0.0
2023-01-07 08:00:00,52.076006904423984,19.11850699684011,0.378262000106889,0.0,9.23172693385432,0.0,0.0,12.872239623627562,0.0,0.0
2023-01-07 09:00:00,63.18296246548891,10.896474880604195,0.0,0.0,5.709525437550173,0.0,0.0,19.180258704756767,0.0,0.0
2023-01-07 10:00:00,61.08573637101123,5.406642298977364,0.0,0.0,31.698374487057823,0.0,0.0,10.681629767498883,0.0,0.0
2023-01-07 11:00:00,52.69931561707603,16.318439437388456,0.0,0.0,20.181755685810483,0.0,0.0,20.534597146767837,0.19554031648103282,0.0
2023-01-07 12:00:00,39.79906201966443,3.6230383425796338,0.0,0.0,7.386802840417117,0.20136815568918862,0.0,5.010245638422916,0.0,0.0
2023-01-07 13:00:00,51.42705902813757,4.177672912300296,0.0,0.0,16.526595949373217,0.0,0.0,20.073728936240286,0.0,0.0
2023-01-07 14:00:00,44.23240629354103,15.481159459265488,0.0,0.0,7.991355389300562,0.0,0.0,14.802527327151537,0.0,0.0
2023-01-07 15:00:00,35.317328601002814,0.0,0.0,0.0,7.849789801247542,0.0,0.0,3.2602295980565232,0.31745089127505616,0.0
2023-01-07 16:00:00,26.84123144179364,6.1804200460674386,0.0,0.3730561301602455,5.254847176081665,0.0,0.0,4.344969140011175,0.0,0.0
2023-01-07 17:00:00,34.528894113163275,9.87492351641728,0.0,0.0,16.75130282341461,0.0,0.0,12.870829935683487,0.0,0.0
2023-01-07 18:00:00,23.042625496152024,8.955869421933421,0.0,0.0,6.999132665986396,0.0,0.0,8.752443188315906,0.0,0.0
2023-01-07 19:00:00,28.587606949617665,12.255422039597649,0.35372335305239944,0.0,9.412057732087758,0.0,0.0,3.7016883007281947,0.0,0.0
2023-01-07 20:00:00,31.776790133128898,4.0503453209718385,0.0,0.0,0.0,0.0,0.0,14.399988188606667,0.0,0.0
2023-01-07 21:00:00,36.91611809313064,13.235011308057944,0.0,0.0,7.307427885129389,0.4898009040895952,0.0,12.827692510205924,0.1683718680540325,0.0
2023-01-07 22:00:00,44.04519700708567,14.52248238695157,0.0,0.0,5.594836690931508,0.0,0.0,10.339451474322976,0.0,0.0
2023-01-07 23:00:00,65.70279904425087,27.725048068796273,0.0,0.0,10.820595552335405,0.0,0.0,10.301883554651784,0.0,0.0
2023-01-08 00:00:00,66.61548038763213,20.79994655693507,0.0,0.0,6.220090796390466,0.0,0.0,26.476668145870892,0.0,0.0
2023-01-08 01:00:00,35.76402982689257,13.793982895962206,0.0,0.0,12.324504428370838,0.0,0.0,9.332433825026552,0.0,0.0
2023-01-08 02:00:00,51.04183563683314,28.00972508577693,0.0,0.0,12.56645287973136,0.0,0.0,11.673686384723037,0.0,0.0
2023-01-08 03:00:00,64.5857239087586,6.696547522220556,0.0,0.0,17.848369681337946,0.0,0.0,26.36118536423501,0.0,0.0
2023-01-08 04:00:00,65.76445021572869,20.29378206200861,0.0,1.8802348542079796,14.497354166117614,0.0,0.0,33.062353952068854,0.0,0.0
2023-01-08 05:00:00,56.996258927718436,25.18666273042093,0.0,0.0,16.64045321154165,0.0,0.0,13.02557587891551,0.0,0.0
2023-01-08 06:00:00,76.13808090931272,30.339658448406738,0.22432619215394578,0.0,34.594089867232704,0.0,1.5222163239815119,27.967478095293284,0.0,0.0
2023-01-08 07:00:00,76.21543904911212,13.160744548256922,0.0,0.0,23.77829608994019,0.0,0.0,17.3407854435374,0.3143625178924914,0.0
2023-01-08 08:00:00,49.94859227200091,12.842844567923372,0.0,0.0,5.362689195167348,0.0,0.0,27.19231361893659,0.0,0.0
2023-01-08 09:00:00,32.415033038357656,4.63958932487041,0.0,0.0,5.011815545056679,0.0,0.0,15.477921697622229,0.0,0.0
2023-01-08 10:00:00,79.34314427337017,41.23524377680451,0.0,0.0,9.317413192019991,0.0,0.0,31.233537253409402,0.0,0.0
2023-01-08 11:00:00,60.823569503268985,10.00435022678666,0.0,0.0,29.64204750753426,0.0,0.0,13.444789584345003,0.0,0.0
2023-01-08 12:00:00,66.09721930673498,18.122274886047638,0.0,0.0,28.79962288157236,0.0,0.0,35.068214311636744,0.0,0.0
2023-01-08 13:00:00,55.64769726267351,5.249785931452978,0.0,0.0,19.966437886664387,0.0,0.0,11.617312106473964,0.0,0.0
2023-01-08 14:00:00,49.180310818384335,19.068764383349556,0.0,1.5307397083617664,9.358401770702395,0.16228403267460015,0.0,13.13525281081365,0.0,0.0
2023-01-08 15:00:00,41.23665368837995,8.750798875200003,0.0,0.0,17.658800226490808,0.0573306895243809,0.0,9.078677584363259,0.4305749382577848,0.0
2023-01-08 16:00:00,42.62108092149764,23.12304435036771,0.0,0.0,10.12470277110172,0.0,0.0,7.989050851767501,0.0,0.0
2023-01-08 17:00:00,25.172069431907445,9.812751477977972,0.0,0.27540218584554466,5.183924318882587,0.0,0.0,4.2302691440022,0.0,0.0
2023-01-08 18:00:00,35.100114966013635,19.069789489508228,0.0,0.0,10.959892667674957,0.0,0.0,9.28216399967182,0.0,0.0
2023-01-08 19:00:00,30.30502588554547,8.34770478081879,0.0,0.0,6.44118877046075,0.0,0.0,16.778628244813746,0.0,0.0
2023-01-08 20:00:00,43.09279201222183,20.8767519055801,0.0,0.0,6.8547417133149615,0.0,0.0,12.425185154611095,0.0,0.0
2023-01-08 21:00:00,63.746613424887585,16.152286557026873,0.0,1.9644755145700588,5.334967871166583,0.0,0.0,25.79899329353306,0.0,0.0
2023-01-08 22:00:00,48.688977218576746,7.439935481721815,0.0,0.0,6.793877380107505,0.0,0.0,17.780057075911653,0.0,0.0
